QSPRID	pchembl_value_Median_class_Label	pchembl_value_Median_class_Prediction	pchembl_value_Median_class_ProbabilityClass_0	pchembl_value_Median_class_ProbabilityClass_1	Fold
QSPRID_2913	False	0	0.605	0.395	0.0
QSPRID_2917	True	1	0.447	0.553	0.0
QSPRID_2917	True	0	0.513	0.487	1.0
QSPRID_2919	True	0	0.5	0.5	1.0
QSPRID_2919	True	1	0.421	0.579	0.0
QSPRID_2920	True	1	0.25	0.75	0.0
QSPRID_2921	True	1	0.421	0.579	0.0
QSPRID_2922	True	1	0.105	0.895	1.0
QSPRID_2922	True	1	0.263	0.737	0.0
QSPRID_2923	False	1	0.237	0.763	0.0
QSPRID_2923	False	0	0.5	0.5	1.0
QSPRID_2924	True	0	0.5	0.5	0.0
QSPRID_2924	True	1	0.092	0.908	1.0
QSPRID_2926	False	1	0.316	0.684	1.0
QSPRID_2926	False	1	0.474	0.526	0.0
QSPRID_2930	True	1	0.316	0.684	0.0
QSPRID_2930	True	1	0.382	0.618	1.0
QSPRID_2931	True	0	0.632	0.368	0.0
QSPRID_2932	False	1	0.316	0.684	0.0
QSPRID_2932	False	0	0.605	0.395	1.0
QSPRID_2933	False	1	0.263	0.737	0.0
QSPRID_2933	False	0	0.513	0.487	1.0
QSPRID_2934	True	1	0.276	0.724	0.0
QSPRID_2935	True	1	0.461	0.539	0.0
QSPRID_2936	True	1	0.368	0.632	0.0
QSPRID_2936	True	1	0.395	0.605	1.0
QSPRID_2937	False	0	0.671	0.329	0.0
QSPRID_2937	False	0	0.737	0.263	1.0
QSPRID_2938	True	0	0.513	0.487	0.0
QSPRID_2939	True	1	0.224	0.776	0.0
QSPRID_2941	True	1	0.092	0.908	0.0
QSPRID_2943	True	1	0.355	0.645	1.0
QSPRID_2943	True	1	0.105	0.895	2.0
QSPRID_2943	True	1	0.408	0.592	0.0
QSPRID_2944	False	1	0.329	0.671	0.0
QSPRID_2945	False	0	0.632	0.368	0.0
QSPRID_2946	False	1	0.329	0.671	0.0
QSPRID_2946	False	1	0.487	0.513	1.0
QSPRID_2947	True	1	0.395	0.605	0.0
QSPRID_2949	True	1	0.079	0.921	0.0
QSPRID_2950	False	0	0.789	0.211	0.0
QSPRID_2952	False	1	0.316	0.684	1.0
QSPRID_2952	False	0	0.566	0.434	0.0
QSPRID_2954	False	1	0.211	0.789	0.0
QSPRID_2955	True	0	0.697	0.303	0.0
QSPRID_2956	False	0	0.895	0.105	1.0
QSPRID_2956	False	0	0.539	0.461	0.0
QSPRID_2959	True	0	0.632	0.368	1.0
QSPRID_2959	True	0	0.566	0.434	0.0
QSPRID_2960	False	0	0.566	0.434	0.0
QSPRID_2961	True	1	0.105	0.895	0.0
QSPRID_2961	True	1	0.237	0.763	1.0
QSPRID_2962	False	1	0.408	0.592	0.0
QSPRID_2963	False	1	0.211	0.789	0.0
QSPRID_2964	False	0	0.539	0.461	0.0
QSPRID_2966	True	0	0.579	0.421	0.0
QSPRID_2967	False	1	0.487	0.513	0.0
QSPRID_2967	False	1	0.434	0.566	1.0
QSPRID_2968	False	1	0.368	0.632	0.0
QSPRID_2968	False	1	0.434	0.566	1.0
QSPRID_2969	False	1	0.355	0.645	0.0
QSPRID_2970	True	0	0.658	0.342	0.0
QSPRID_2971	True	1	0.237	0.763	1.0
QSPRID_2971	True	1	0.421	0.579	0.0
QSPRID_2972	True	1	0.395	0.605	0.0
QSPRID_2973	False	1	0.382	0.618	0.0
QSPRID_2975	True	1	0.303	0.697	0.0
QSPRID_2976	True	1	0.25	0.75	0.0
QSPRID_2977	False	1	0.276	0.724	0.0
QSPRID_2978	True	1	0.25	0.75	1.0
QSPRID_2978	True	0	0.526	0.474	0.0
QSPRID_2979	False	1	0.355	0.645	0.0
QSPRID_2981	False	1	0.276	0.724	0.0
QSPRID_2981	False	0	0.697	0.303	1.0
QSPRID_2982	True	1	0.421	0.579	0.0
QSPRID_2982	True	1	0.368	0.632	1.0
QSPRID_2983	True	1	0.132	0.868	0.0
QSPRID_2985	True	1	0.237	0.763	0.0
QSPRID_2985	True	1	0.382	0.618	1.0
QSPRID_2987	True	1	0.316	0.684	0.0
QSPRID_2987	True	1	0.368	0.632	1.0
QSPRID_2990	True	1	0.395	0.605	0.0
QSPRID_2990	True	1	0.237	0.763	1.0
QSPRID_2991	True	1	0.171	0.829	0.0
QSPRID_2992	True	0	0.579	0.421	0.0
QSPRID_2993	False	1	0.316	0.684	0.0
QSPRID_2994	True	1	0.211	0.789	1.0
QSPRID_2994	True	1	0.289	0.711	0.0
QSPRID_2995	False	1	0.408	0.592	0.0
QSPRID_2995	False	1	0.079	0.921	1.0
QSPRID_2996	True	0	0.513	0.487	0.0
QSPRID_2996	True	0	0.645	0.355	1.0
QSPRID_2997	False	0	0.592	0.408	0.0
QSPRID_2998	True	1	0.355	0.645	0.0
QSPRID_2999	True	1	0.461	0.539	0.0
QSPRID_3000	True	1	0.197	0.803	0.0
QSPRID_3000	True	1	0.171	0.829	1.0
QSPRID_3001	True	1	0.263	0.737	0.0
QSPRID_3001	True	1	0.171	0.829	1.0
QSPRID_3002	False	1	0.237	0.763	0.0
QSPRID_3003	False	1	0.342	0.658	0.0
QSPRID_3004	True	0	0.618	0.382	0.0
QSPRID_3005	True	0	0.539	0.461	0.0
QSPRID_3006	True	1	0.289	0.711	0.0
QSPRID_3007	True	1	0.25	0.75	0.0
QSPRID_3007	True	1	0.132	0.868	1.0
QSPRID_3008	False	1	0.421	0.579	0.0
QSPRID_3009	True	1	0.158	0.842	0.0
QSPRID_3011	False	0	0.566	0.434	0.0
QSPRID_3012	True	1	0.329	0.671	0.0
QSPRID_3013	False	1	0.171	0.829	0.0
QSPRID_3014	True	1	0.171	0.829	0.0
QSPRID_3015	False	0	0.513	0.487	0.0
QSPRID_3016	True	1	0.276	0.724	0.0
QSPRID_3016	True	1	0.447	0.553	1.0
QSPRID_3017	True	0	0.592	0.408	0.0
QSPRID_3018	True	1	0.224	0.776	0.0
QSPRID_3018	True	1	0.0	1.0	1.0
QSPRID_3019	False	1	0.303	0.697	0.0
QSPRID_3019	False	0	0.724	0.276	1.0
QSPRID_3020	True	1	0.355	0.645	0.0
QSPRID_3020	True	1	0.276	0.724	1.0
QSPRID_3022	False	1	0.434	0.566	0.0
QSPRID_3022	False	0	0.803	0.197	1.0
QSPRID_3023	True	1	0.421	0.579	0.0
QSPRID_3024	True	1	0.026	0.974	0.0
QSPRID_3025	False	1	0.289	0.711	0.0
QSPRID_3027	False	1	0.263	0.737	0.0
QSPRID_3028	True	1	0.355	0.645	0.0
QSPRID_3029	True	0	0.539	0.461	0.0
QSPRID_3030	False	1	0.461	0.539	0.0
QSPRID_3031	True	0	0.566	0.434	1.0
QSPRID_3031	True	1	0.434	0.566	0.0
QSPRID_3033	True	1	0.158	0.842	0.0
QSPRID_3034	False	1	0.303	0.697	0.0
QSPRID_3034	False	1	0.105	0.895	1.0
QSPRID_3036	False	0	0.947	0.053	1.0
QSPRID_3036	False	1	0.382	0.618	0.0
QSPRID_3037	False	1	0.118	0.882	0.0
QSPRID_3039	True	1	0.066	0.934	0.0
QSPRID_3040	True	1	0.474	0.526	1.0
QSPRID_3040	True	1	0.303	0.697	0.0
QSPRID_3041	True	1	0.474	0.526	0.0
QSPRID_3041	True	1	0.474	0.526	1.0
QSPRID_3042	True	0	0.632	0.368	1.0
QSPRID_3042	True	0	0.539	0.461	0.0
QSPRID_3043	False	1	0.276	0.724	0.0
QSPRID_3044	True	0	0.579	0.421	0.0
QSPRID_3044	True	0	0.645	0.355	1.0
QSPRID_3046	True	1	0.066	0.934	0.0
QSPRID_3047	False	0	0.539	0.461	0.0
QSPRID_3048	True	0	0.553	0.447	0.0
QSPRID_3049	True	1	0.342	0.658	0.0
QSPRID_3050	False	1	0.276	0.724	0.0
QSPRID_3051	True	1	0.053	0.947	0.0
QSPRID_3052	True	0	0.513	0.487	1.0
QSPRID_3052	True	1	0.368	0.632	0.0
QSPRID_3053	True	1	0.276	0.724	0.0
QSPRID_3055	True	0	0.671	0.329	0.0
QSPRID_3056	False	0	0.513	0.487	0.0
QSPRID_3056	False	1	0.237	0.763	1.0
QSPRID_3057	False	1	0.382	0.618	1.0
QSPRID_3057	False	1	0.382	0.618	0.0
QSPRID_3058	False	1	0.461	0.539	0.0
QSPRID_3059	False	1	0.132	0.868	1.0
QSPRID_3059	False	1	0.342	0.658	0.0
QSPRID_3060	True	1	0.105	0.895	1.0
QSPRID_3060	True	1	0.447	0.553	0.0
QSPRID_3061	False	0	0.658	0.342	0.0
QSPRID_3062	False	1	0.184	0.816	0.0
QSPRID_3062	False	1	0.013	0.987	1.0
QSPRID_3063	False	0	0.645	0.355	0.0
QSPRID_3064	False	1	0.461	0.539	0.0
QSPRID_3065	False	1	0.355	0.645	1.0
QSPRID_3065	False	0	0.539	0.461	0.0
QSPRID_3066	False	1	0.329	0.671	0.0
QSPRID_3067	False	1	0.289	0.711	0.0
QSPRID_3068	False	1	0.118	0.882	1.0
QSPRID_3068	False	1	0.289	0.711	0.0
QSPRID_3069	True	0	0.566	0.434	1.0
QSPRID_3069	True	1	0.395	0.605	0.0
QSPRID_3070	True	1	0.289	0.711	0.0
QSPRID_3072	True	1	0.342	0.658	0.0
QSPRID_3073	True	1	0.066	0.934	0.0
QSPRID_3074	False	1	0.263	0.737	0.0
QSPRID_3074	False	0	0.566	0.434	1.0
QSPRID_3076	True	1	0.329	0.671	1.0
QSPRID_3076	True	1	0.289	0.711	0.0
QSPRID_3077	True	1	0.105	0.895	0.0
QSPRID_3077	True	1	0.145	0.855	1.0
QSPRID_3078	True	1	0.382	0.618	0.0
QSPRID_3078	True	1	0.105	0.895	1.0
QSPRID_3079	True	1	0.132	0.868	0.0
QSPRID_3080	False	1	0.474	0.526	1.0
QSPRID_3080	False	1	0.487	0.513	0.0
QSPRID_3081	False	0	0.539	0.461	0.0
QSPRID_3082	False	1	0.395	0.605	1.0
QSPRID_3082	False	0	0.513	0.487	0.0
QSPRID_3083	False	1	0.382	0.618	0.0
QSPRID_3083	False	0	0.711	0.289	1.0
QSPRID_3084	True	0	0.921	0.079	0.0
QSPRID_3085	True	1	0.329	0.671	0.0
QSPRID_3085	True	1	0.158	0.842	1.0
QSPRID_3086	True	1	0.026	0.974	1.0
QSPRID_3086	True	1	0.053	0.947	0.0
QSPRID_3087	False	1	0.224	0.776	1.0
QSPRID_3087	False	1	0.447	0.553	0.0
QSPRID_3090	True	0	0.553	0.447	0.0
QSPRID_3091	True	0	0.5	0.5	0.0
QSPRID_3092	False	1	0.197	0.803	0.0
QSPRID_3092	False	1	0.355	0.645	1.0
QSPRID_3093	True	1	0.368	0.632	0.0
QSPRID_3094	True	0	0.908	0.092	1.0
QSPRID_3094	True	0	0.671	0.329	0.0
QSPRID_3095	True	1	0.461	0.539	0.0
QSPRID_3096	True	1	0.276	0.724	0.0
QSPRID_3096	True	1	0.434	0.566	1.0
QSPRID_3097	True	1	0.382	0.618	0.0
QSPRID_3098	False	1	0.434	0.566	0.0
QSPRID_3099	True	1	0.382	0.618	0.0
QSPRID_3099	True	1	0.408	0.592	1.0
QSPRID_3100	True	0	0.605	0.395	0.0
QSPRID_3101	False	0	0.526	0.474	0.0
QSPRID_3102	True	1	0.368	0.632	0.0
QSPRID_3102	True	1	0.276	0.724	1.0
QSPRID_3103	True	1	0.197	0.803	0.0
QSPRID_3103	True	1	0.105	0.895	1.0
QSPRID_3104	False	1	0.487	0.513	0.0
QSPRID_3105	True	0	0.645	0.355	0.0
QSPRID_3106	True	1	0.026	0.974	0.0
QSPRID_3108	False	0	0.961	0.039	1.0
QSPRID_3108	False	0	0.75	0.25	0.0
QSPRID_3108	False	0	0.921	0.079	2.0
QSPRID_3109	True	1	0.461	0.539	0.0
QSPRID_3110	True	1	0.303	0.697	0.0
QSPRID_3110	True	1	0.158	0.842	1.0
QSPRID_3111	True	1	0.447	0.553	0.0
QSPRID_3112	True	1	0.408	0.592	1.0
QSPRID_3112	True	1	0.355	0.645	0.0
QSPRID_3114	True	1	0.026	0.974	0.0
QSPRID_3115	False	0	0.592	0.408	0.0
QSPRID_3117	True	1	0.158	0.842	1.0
QSPRID_3117	True	1	0.434	0.566	0.0
QSPRID_3118	False	0	0.842	0.158	0.0
QSPRID_3119	False	1	0.434	0.566	0.0
QSPRID_3120	False	1	0.487	0.513	0.0
QSPRID_3123	True	1	0.303	0.697	1.0
QSPRID_3123	True	1	0.474	0.526	0.0
QSPRID_3124	False	1	0.355	0.645	0.0
QSPRID_3126	True	1	0.421	0.579	0.0
QSPRID_3126	True	1	0.224	0.776	1.0
QSPRID_3127	True	1	0.395	0.605	0.0
QSPRID_3128	False	1	0.289	0.711	0.0
QSPRID_3129	False	1	0.329	0.671	0.0
QSPRID_3129	False	0	0.618	0.382	1.0
QSPRID_3130	True	1	0.342	0.658	0.0
QSPRID_3131	True	1	0.211	0.789	0.0
QSPRID_3131	True	1	0.382	0.618	1.0
QSPRID_3134	True	0	0.539	0.461	0.0
QSPRID_3135	False	1	0.355	0.645	0.0
QSPRID_3136	True	1	0.105	0.895	0.0
QSPRID_3137	True	1	0.395	0.605	1.0
QSPRID_3137	True	1	0.382	0.618	0.0
QSPRID_3139	True	0	0.513	0.487	1.0
QSPRID_3139	True	1	0.355	0.645	0.0
QSPRID_3140	True	0	0.882	0.118	1.0
QSPRID_3140	True	0	0.618	0.382	0.0
QSPRID_3141	True	0	0.513	0.487	0.0
QSPRID_3143	True	1	0.434	0.566	0.0
QSPRID_3143	True	1	0.434	0.566	1.0
QSPRID_3144	True	0	0.579	0.421	1.0
QSPRID_3144	True	1	0.342	0.658	0.0
QSPRID_3145	True	1	0.355	0.645	0.0
QSPRID_3146	True	0	0.737	0.263	0.0
QSPRID_3147	True	1	0.132	0.868	1.0
QSPRID_3147	True	1	0.368	0.632	0.0
QSPRID_3148	True	1	0.092	0.908	0.0
QSPRID_3149	False	1	0.368	0.632	0.0
QSPRID_3150	True	1	0.303	0.697	1.0
QSPRID_3150	True	1	0.342	0.658	0.0
QSPRID_3151	False	1	0.355	0.645	0.0
QSPRID_3152	False	0	0.539	0.461	0.0
QSPRID_3152	False	0	0.855	0.145	1.0
QSPRID_3154	False	0	0.5	0.5	0.0
QSPRID_3156	False	1	0.25	0.75	0.0
QSPRID_3157	False	0	0.658	0.342	0.0
QSPRID_3158	True	1	0.263	0.737	0.0
QSPRID_3160	False	1	0.158	0.842	1.0
QSPRID_3160	False	1	0.303	0.697	0.0
QSPRID_3162	True	1	0.145	0.855	0.0
QSPRID_3163	False	0	0.605	0.395	0.0
QSPRID_3164	True	1	0.224	0.776	1.0
QSPRID_3164	True	1	0.342	0.658	0.0
QSPRID_3165	True	0	0.645	0.355	0.0
QSPRID_3167	True	1	0.263	0.737	0.0
QSPRID_3168	True	0	0.579	0.421	1.0
QSPRID_3168	True	1	0.276	0.724	0.0
QSPRID_3170	False	0	0.539	0.461	1.0
QSPRID_3170	False	1	0.368	0.632	0.0
QSPRID_3171	False	1	0.368	0.632	0.0
QSPRID_3172	True	0	0.5	0.5	1.0
QSPRID_3172	True	1	0.434	0.566	0.0
QSPRID_3175	False	1	0.355	0.645	1.0
QSPRID_3175	False	1	0.289	0.711	0.0
QSPRID_3176	False	0	0.697	0.303	1.0
QSPRID_3176	False	1	0.316	0.684	0.0
QSPRID_3177	False	0	0.539	0.461	1.0
QSPRID_3177	False	0	0.566	0.434	0.0
QSPRID_3179	True	1	0.447	0.553	0.0
QSPRID_3180	False	1	0.263	0.737	0.0
QSPRID_3181	False	0	0.553	0.447	1.0
QSPRID_3181	False	0	0.592	0.408	0.0
QSPRID_3182	False	0	0.803	0.197	1.0
QSPRID_3182	False	1	0.224	0.776	0.0
QSPRID_3183	False	1	0.408	0.592	0.0
QSPRID_3184	True	1	0.132	0.868	0.0
QSPRID_3185	True	1	0.171	0.829	1.0
QSPRID_3185	True	1	0.237	0.763	0.0
QSPRID_3186	True	1	0.053	0.947	1.0
QSPRID_3186	True	1	0.25	0.75	0.0
QSPRID_3187	False	1	0.408	0.592	0.0
QSPRID_3189	True	0	0.605	0.395	0.0
QSPRID_3191	True	0	0.776	0.224	0.0
QSPRID_3191	True	0	0.553	0.447	1.0
QSPRID_3193	False	0	0.684	0.316	1.0
QSPRID_3193	False	1	0.434	0.566	0.0
QSPRID_3194	False	1	0.408	0.592	0.0
QSPRID_3195	True	1	0.368	0.632	0.0
QSPRID_3197	True	1	0.368	0.632	0.0
QSPRID_3198	True	1	0.382	0.618	0.0
QSPRID_3198	True	1	0.355	0.645	1.0
QSPRID_3199	False	0	0.539	0.461	0.0
QSPRID_3200	True	1	0.487	0.513	0.0
QSPRID_3201	False	1	0.461	0.539	0.0
QSPRID_3202	True	1	0.368	0.632	1.0
QSPRID_3202	True	1	0.421	0.579	0.0
QSPRID_3203	True	1	0.434	0.566	0.0
QSPRID_3204	True	1	0.237	0.763	0.0
QSPRID_3205	True	1	0.211	0.789	0.0
QSPRID_3206	True	1	0.342	0.658	0.0
QSPRID_3207	True	1	0.263	0.737	0.0
QSPRID_3210	False	0	0.513	0.487	0.0
QSPRID_3210	False	0	0.5	0.5	1.0
QSPRID_3215	True	1	0.276	0.724	1.0
QSPRID_3215	True	1	0.461	0.539	0.0
QSPRID_3216	True	1	0.329	0.671	0.0
QSPRID_3217	True	1	0.316	0.684	0.0
QSPRID_3218	True	1	0.303	0.697	1.0
QSPRID_3218	True	1	0.276	0.724	0.0
QSPRID_3219	False	1	0.395	0.605	0.0
QSPRID_3221	False	1	0.263	0.737	0.0
QSPRID_3222	True	1	0.368	0.632	0.0
QSPRID_3222	True	0	0.5	0.5	1.0
QSPRID_3223	True	1	0.197	0.803	0.0
QSPRID_3225	True	1	0.316	0.684	0.0
QSPRID_3226	True	1	0.316	0.684	0.0
QSPRID_3226	True	0	0.539	0.461	1.0
QSPRID_3227	False	1	0.355	0.645	0.0
QSPRID_3228	True	1	0.329	0.671	0.0
QSPRID_3229	True	1	0.211	0.789	0.0
QSPRID_3229	True	0	0.513	0.487	1.0
QSPRID_3230	False	1	0.382	0.618	0.0
QSPRID_3230	False	0	0.763	0.237	1.0
QSPRID_3231	False	0	0.737	0.263	1.0
QSPRID_3231	False	1	0.382	0.618	0.0
QSPRID_3232	True	1	0.474	0.526	1.0
QSPRID_3232	True	1	0.197	0.803	0.0
QSPRID_3233	True	1	0.461	0.539	0.0
QSPRID_3234	False	0	0.829	0.171	0.0
QSPRID_3235	True	1	0.171	0.829	0.0
QSPRID_3235	True	1	0.066	0.934	1.0
QSPRID_3238	False	0	0.724	0.276	1.0
QSPRID_3238	False	0	0.592	0.408	0.0
QSPRID_3239	False	1	0.395	0.605	0.0
QSPRID_3240	True	0	0.5	0.5	1.0
QSPRID_3240	True	1	0.408	0.592	0.0
QSPRID_3241	True	1	0.303	0.697	0.0
QSPRID_3241	True	1	0.289	0.711	1.0
QSPRID_3242	False	0	0.737	0.263	0.0
QSPRID_3243	True	1	0.342	0.658	0.0
QSPRID_3244	True	0	0.5	0.5	0.0
QSPRID_3245	False	0	0.605	0.395	0.0
QSPRID_3245	False	1	0.395	0.605	1.0
QSPRID_3246	True	1	0.342	0.658	1.0
QSPRID_3246	True	1	0.145	0.855	0.0
QSPRID_3247	True	1	0.276	0.724	0.0
QSPRID_3249	True	0	0.526	0.474	0.0
QSPRID_3251	False	1	0.276	0.724	0.0
QSPRID_3251	False	1	0.184	0.816	1.0
QSPRID_3252	False	1	0.329	0.671	0.0
QSPRID_3252	False	1	0.487	0.513	1.0
QSPRID_3254	True	1	0.461	0.539	0.0
QSPRID_3255	True	1	0.447	0.553	0.0
QSPRID_3255	True	1	0.461	0.539	1.0
QSPRID_3257	False	0	0.618	0.382	0.0
QSPRID_3259	True	1	0.013	0.987	0.0
QSPRID_3260	False	0	0.921	0.079	1.0
QSPRID_3260	False	1	0.382	0.618	0.0
QSPRID_3261	False	0	0.526	0.474	0.0
QSPRID_3262	True	0	0.526	0.474	0.0
QSPRID_3262	True	1	0.434	0.566	1.0
QSPRID_3263	True	1	0.447	0.553	1.0
QSPRID_3263	True	1	0.461	0.539	0.0
QSPRID_3265	True	1	0.158	0.842	1.0
QSPRID_3265	True	1	0.342	0.658	0.0
QSPRID_3267	True	1	0.395	0.605	0.0
QSPRID_3268	True	1	0.395	0.605	0.0
QSPRID_3270	False	0	0.513	0.487	1.0
QSPRID_3270	False	0	0.539	0.461	0.0
QSPRID_3272	False	1	0.382	0.618	0.0
QSPRID_3272	False	1	0.487	0.513	1.0
QSPRID_3274	True	1	0.197	0.803	0.0
QSPRID_3274	True	1	0.408	0.592	1.0
QSPRID_3275	True	0	0.684	0.316	0.0
QSPRID_3277	False	0	0.763	0.237	0.0
QSPRID_3277	False	0	0.816	0.184	1.0
QSPRID_3278	True	1	0.276	0.724	0.0
QSPRID_3279	False	1	0.395	0.605	0.0
QSPRID_3280	False	0	0.513	0.487	0.0
QSPRID_3280	False	1	0.421	0.579	1.0
QSPRID_3281	True	1	0.25	0.75	0.0
QSPRID_3281	True	1	0.079	0.921	1.0
QSPRID_3282	False	0	0.697	0.303	0.0
QSPRID_3283	True	1	0.316	0.684	0.0
QSPRID_3284	True	1	0.25	0.75	0.0
QSPRID_3285	False	0	0.632	0.368	1.0
QSPRID_3285	False	1	0.316	0.684	0.0
QSPRID_3286	False	1	0.013	0.987	0.0
QSPRID_3286	False	1	0.0	1.0	1.0
QSPRID_3289	False	0	0.803	0.197	1.0
QSPRID_3289	False	1	0.461	0.539	0.0
QSPRID_3291	True	1	0.382	0.618	0.0
QSPRID_3292	True	1	0.368	0.632	1.0
QSPRID_3292	True	1	0.316	0.684	0.0
QSPRID_3294	False	1	0.342	0.658	0.0
QSPRID_3295	True	1	0.382	0.618	1.0
QSPRID_3295	True	1	0.237	0.763	0.0
QSPRID_3296	True	1	0.303	0.697	0.0
QSPRID_3297	True	1	0.276	0.724	0.0
QSPRID_3298	True	1	0.158	0.842	0.0
QSPRID_3299	True	1	0.237	0.763	0.0
QSPRID_3301	True	1	0.329	0.671	0.0
QSPRID_3302	False	0	0.645	0.355	0.0
QSPRID_3302	False	0	0.724	0.276	1.0
QSPRID_3303	True	1	0.263	0.737	0.0
QSPRID_3304	False	1	0.316	0.684	0.0
QSPRID_3305	True	1	0.316	0.684	0.0
QSPRID_3305	True	1	0.408	0.592	1.0
QSPRID_3306	True	1	0.132	0.868	0.0
QSPRID_3308	True	1	0.211	0.789	0.0
QSPRID_3309	True	1	0.303	0.697	0.0
QSPRID_3309	True	1	0.447	0.553	1.0
QSPRID_3310	True	1	0.368	0.632	0.0
QSPRID_3311	True	1	0.211	0.789	0.0
QSPRID_3312	False	0	0.763	0.237	1.0
QSPRID_3312	False	0	0.539	0.461	0.0
QSPRID_3313	True	1	0.276	0.724	0.0
QSPRID_3314	True	1	0.013	0.987	0.0
QSPRID_3315	True	0	0.539	0.461	1.0
QSPRID_3315	True	1	0.316	0.684	0.0
QSPRID_3317	False	1	0.474	0.526	0.0
QSPRID_3317	False	0	0.513	0.487	1.0
QSPRID_3318	True	1	0.342	0.658	0.0
QSPRID_3319	False	0	0.671	0.329	0.0
QSPRID_3321	False	0	0.5	0.5	1.0
QSPRID_3321	False	1	0.342	0.658	0.0
QSPRID_3325	True	0	0.526	0.474	1.0
QSPRID_3325	True	1	0.276	0.724	0.0
QSPRID_3326	False	0	0.526	0.474	0.0
QSPRID_3327	True	1	0.368	0.632	0.0
QSPRID_3328	False	0	0.671	0.329	0.0
QSPRID_3329	True	0	0.618	0.382	1.0
QSPRID_3329	True	1	0.395	0.605	0.0
QSPRID_3330	True	1	0.461	0.539	0.0
QSPRID_3331	False	0	0.711	0.289	0.0
QSPRID_3332	False	1	0.474	0.526	0.0
QSPRID_3333	True	1	0.329	0.671	1.0
QSPRID_3333	True	0	0.5	0.5	0.0
QSPRID_3335	True	0	0.868	0.132	0.0
QSPRID_3338	True	1	0.118	0.882	0.0
QSPRID_3340	True	1	0.329	0.671	0.0
QSPRID_3341	False	1	0.329	0.671	0.0
QSPRID_3342	False	0	0.579	0.421	1.0
QSPRID_3342	False	0	0.671	0.329	0.0
QSPRID_3343	False	1	0.368	0.632	1.0
QSPRID_3343	False	1	0.25	0.75	0.0
QSPRID_3344	False	1	0.382	0.618	0.0
QSPRID_3344	False	0	0.855	0.145	1.0
QSPRID_3345	True	1	0.316	0.684	1.0
QSPRID_3345	True	1	0.408	0.592	0.0
QSPRID_3346	True	1	0.079	0.921	0.0
QSPRID_3348	True	1	0.368	0.632	0.0
QSPRID_3349	False	1	0.368	0.632	0.0
QSPRID_3350	True	1	0.316	0.684	1.0
QSPRID_3350	True	0	0.632	0.368	0.0
QSPRID_3351	False	0	0.513	0.487	0.0
QSPRID_3351	False	1	0.197	0.803	1.0
QSPRID_3352	False	1	0.408	0.592	0.0
QSPRID_3354	True	1	0.25	0.75	0.0
QSPRID_3354	True	1	0.421	0.579	1.0
QSPRID_3355	False	1	0.171	0.829	0.0
QSPRID_3356	False	1	0.474	0.526	0.0
QSPRID_3357	True	1	0.421	0.579	0.0
QSPRID_3357	True	1	0.329	0.671	1.0
QSPRID_3358	True	1	0.447	0.553	0.0
QSPRID_3359	True	0	0.579	0.421	0.0
QSPRID_3360	False	1	0.461	0.539	0.0
QSPRID_3361	True	1	0.461	0.539	0.0
QSPRID_3363	False	1	0.421	0.579	0.0
QSPRID_3364	True	1	0.276	0.724	0.0
QSPRID_3364	True	0	0.513	0.487	1.0
QSPRID_3365	False	0	0.934	0.066	1.0
QSPRID_3365	False	0	0.566	0.434	0.0
QSPRID_3366	True	1	0.303	0.697	0.0
QSPRID_3367	False	0	0.592	0.408	0.0
QSPRID_3368	True	1	0.224	0.776	0.0
QSPRID_3368	True	0	0.5	0.5	1.0
QSPRID_3369	True	1	0.197	0.803	1.0
QSPRID_3369	True	1	0.184	0.816	0.0
QSPRID_3372	True	0	0.592	0.408	0.0
QSPRID_3373	True	1	0.263	0.737	0.0
QSPRID_3374	False	0	0.842	0.158	0.0
QSPRID_3374	False	0	0.829	0.171	1.0
QSPRID_3375	True	1	0.342	0.658	0.0
QSPRID_3376	True	1	0.276	0.724	0.0
QSPRID_3377	True	1	0.026	0.974	0.0
QSPRID_3378	False	1	0.421	0.579	1.0
QSPRID_3378	False	0	0.526	0.474	0.0
QSPRID_3379	True	1	0.408	0.592	0.0
QSPRID_3379	True	1	0.25	0.75	1.0
QSPRID_3380	False	0	0.711	0.289	0.0
QSPRID_3382	True	1	0.487	0.513	1.0
QSPRID_3382	True	1	0.237	0.763	0.0
QSPRID_3383	False	1	0.053	0.947	1.0
QSPRID_3383	False	1	0.421	0.579	0.0
QSPRID_3384	False	0	0.605	0.395	0.0
QSPRID_3385	True	1	0.132	0.868	1.0
QSPRID_3385	True	1	0.263	0.737	0.0
QSPRID_3386	False	0	0.539	0.461	0.0
QSPRID_3386	False	0	0.776	0.224	1.0
QSPRID_3387	True	1	0.026	0.974	0.0
QSPRID_3391	True	0	0.513	0.487	1.0
QSPRID_3391	True	0	0.592	0.408	0.0
QSPRID_3394	True	1	0.395	0.605	0.0
QSPRID_3395	True	1	0.342	0.658	0.0
QSPRID_3395	True	1	0.158	0.842	1.0
QSPRID_3397	False	1	0.461	0.539	0.0
QSPRID_3397	False	1	0.237	0.763	1.0
QSPRID_3398	True	1	0.184	0.816	0.0
QSPRID_3399	False	0	0.5	0.5	0.0
QSPRID_3399	False	1	0.461	0.539	1.0
QSPRID_3400	False	1	0.395	0.605	0.0
QSPRID_3400	False	0	0.671	0.329	1.0
QSPRID_3401	True	0	0.645	0.355	1.0
QSPRID_3401	True	0	0.684	0.316	0.0
QSPRID_3404	False	0	0.763	0.237	1.0
