QSPRID	pchembl_value_Median_class_Label	pchembl_value_Median_class_Prediction	pchembl_value_Median_class_ProbabilityClass_0	pchembl_value_Median_class_ProbabilityClass_1	Fold
A2A_LIGANDS_1239	True	1	0.115	0.885	4.0
A2A_LIGANDS_1240	False	0	0.92	0.08	4.0
A2A_LIGANDS_1243	True	1	0.0	1.0	4.0
A2A_LIGANDS_1244	True	1	0.0	1.0	4.0
A2A_LIGANDS_1259	False	0	0.51	0.49	4.0
A2A_LIGANDS_1263	True	1	0.295	0.705	4.0
A2A_LIGANDS_1269	True	1	0.0	1.0	4.0
A2A_LIGANDS_1270	False	0	0.795	0.205	4.0
A2A_LIGANDS_1274	True	0	0.52	0.48	4.0
A2A_LIGANDS_1275	True	1	0.01	0.99	4.0
A2A_LIGANDS_1283	True	1	0.045	0.955	4.0
A2A_LIGANDS_1294	True	0	0.525	0.475	4.0
A2A_LIGANDS_1302	True	1	0.085	0.915	4.0
A2A_LIGANDS_1309	True	1	0.32	0.68	4.0
A2A_LIGANDS_1323	True	1	0.125	0.875	4.0
A2A_LIGANDS_1324	True	1	0.38	0.62	4.0
A2A_LIGANDS_1326	False	1	0.43	0.57	4.0
A2A_LIGANDS_1329	False	1	0.255	0.745	4.0
A2A_LIGANDS_1330	True	1	0.37	0.63	4.0
A2A_LIGANDS_1333	True	1	0.17	0.83	4.0
A2A_LIGANDS_1340	True	1	0.085	0.915	4.0
A2A_LIGANDS_1341	True	1	0.16	0.84	4.0
A2A_LIGANDS_1346	False	1	0.095	0.905	4.0
A2A_LIGANDS_1349	False	0	0.995	0.005	4.0
A2A_LIGANDS_1359	True	1	0.215	0.785	4.0
A2A_LIGANDS_1362	True	0	0.795	0.205	4.0
A2A_LIGANDS_1384	True	1	0.0	1.0	4.0
A2A_LIGANDS_1388	False	0	0.995	0.005	4.0
A2A_LIGANDS_1392	False	1	0.385	0.615	4.0
A2A_LIGANDS_1396	False	0	0.635	0.365	4.0
A2A_LIGANDS_1399	False	0	0.86	0.14	4.0
A2A_LIGANDS_1400	False	1	0.035	0.965	4.0
A2A_LIGANDS_1407	True	0	0.785	0.215	4.0
A2A_LIGANDS_1411	True	1	0.005	0.995	4.0
A2A_LIGANDS_1413	True	1	0.07	0.93	4.0
A2A_LIGANDS_1423	True	1	0.015	0.985	4.0
A2A_LIGANDS_1424	True	0	0.575	0.425	4.0
A2A_LIGANDS_1427	True	1	0.05	0.95	4.0
A2A_LIGANDS_1429	True	1	0.27	0.73	4.0
A2A_LIGANDS_1430	False	1	0.265	0.735	4.0
A2A_LIGANDS_1431	True	1	0.405	0.595	4.0
A2A_LIGANDS_1432	True	0	0.885	0.115	4.0
A2A_LIGANDS_1433	True	1	0.235	0.765	4.0
A2A_LIGANDS_1435	True	1	0.3775	0.6225	4.0
A2A_LIGANDS_1441	False	0	0.87	0.13	4.0
A2A_LIGANDS_1445	False	0	0.955	0.045	4.0
A2A_LIGANDS_1446	True	1	0.025	0.975	4.0
A2A_LIGANDS_1460	False	0	0.75	0.25	4.0
A2A_LIGANDS_1463	True	1	0.195	0.805	4.0
A2A_LIGANDS_1464	True	0	0.595	0.405	4.0
A2A_LIGANDS_1473	False	1	0.235	0.765	4.0
A2A_LIGANDS_1479	True	1	0.435	0.565	4.0
A2A_LIGANDS_1488	False	0	0.68	0.32	4.0
A2A_LIGANDS_1495	True	1	0.05	0.95	4.0
A2A_LIGANDS_1504	True	1	0.035	0.965	4.0
A2A_LIGANDS_1506	False	0	0.705	0.295	4.0
A2A_LIGANDS_1507	True	1	0.03	0.97	4.0
A2A_LIGANDS_1509	False	0	0.69	0.31	4.0
A2A_LIGANDS_1510	True	0	0.57	0.43	4.0
A2A_LIGANDS_1511	True	1	0.04	0.96	4.0
A2A_LIGANDS_1522	False	0	1.0	0.0	4.0
A2A_LIGANDS_1536	True	1	0.0	1.0	4.0
A2A_LIGANDS_1544	True	1	0.0	1.0	4.0
A2A_LIGANDS_1563	False	1	0.255	0.745	4.0
A2A_LIGANDS_1577	True	1	0.005	0.995	4.0
A2A_LIGANDS_1588	True	1	0.075	0.925	4.0
A2A_LIGANDS_1596	True	1	0.095	0.905	4.0
A2A_LIGANDS_1608	False	0	0.58	0.42	4.0
A2A_LIGANDS_1614	True	1	0.01	0.99	4.0
A2A_LIGANDS_1616	False	1	0.35	0.65	4.0
A2A_LIGANDS_1617	True	1	0.415	0.585	4.0
A2A_LIGANDS_1621	True	1	0.0	1.0	4.0
A2A_LIGANDS_1628	True	1	0.09	0.91	4.0
A2A_LIGANDS_1635	False	0	0.5275	0.4725	4.0
A2A_LIGANDS_1649	True	1	0.225	0.775	4.0
A2A_LIGANDS_1652	True	1	0.03	0.97	4.0
A2A_LIGANDS_1680	False	0	0.745	0.255	4.0
A2A_LIGANDS_1682	False	0	0.725	0.275	4.0
A2A_LIGANDS_1689	False	0	0.925	0.075	4.0
A2A_LIGANDS_1700	False	0	0.515	0.485	4.0
A2A_LIGANDS_1702	False	1	0.335	0.665	4.0
A2A_LIGANDS_1705	False	0	0.5	0.5	4.0
A2A_LIGANDS_1709	True	0	0.6	0.4	4.0
A2A_LIGANDS_1730	False	1	0.095	0.905	4.0
A2A_LIGANDS_1734	False	0	0.51	0.49	4.0
A2A_LIGANDS_1737	False	0	1.0	0.0	4.0
A2A_LIGANDS_1748	False	0	0.51	0.49	4.0
A2A_LIGANDS_1757	False	0	0.69	0.31	4.0
A2A_LIGANDS_1758	True	1	0.125	0.875	4.0
A2A_LIGANDS_1765	True	1	0.27	0.73	4.0
A2A_LIGANDS_1767	False	0	0.745	0.255	4.0
A2A_LIGANDS_1787	False	0	0.825	0.175	4.0
A2A_LIGANDS_1793	False	1	0.285	0.715	4.0
A2A_LIGANDS_1795	True	0	0.54	0.46	4.0
A2A_LIGANDS_1796	True	1	0.06	0.94	4.0
A2A_LIGANDS_1799	True	1	0.21	0.79	4.0
A2A_LIGANDS_1802	True	1	0.09	0.91	4.0
A2A_LIGANDS_1831	True	1	0.035	0.965	4.0
A2A_LIGANDS_1842	False	0	0.8675	0.1325	4.0
A2A_LIGANDS_1843	False	0	0.88	0.12	4.0
A2A_LIGANDS_1846	True	1	0.02	0.98	4.0
A2A_LIGANDS_1848	False	0	1.0	0.0	4.0
A2A_LIGANDS_1849	True	1	0.32	0.68	4.0
A2A_LIGANDS_1856	True	1	0.035	0.965	4.0
A2A_LIGANDS_1859	True	1	0.16	0.84	4.0
A2A_LIGANDS_1860	False	0	1.0	0.0	4.0
A2A_LIGANDS_1864	False	0	0.73	0.27	4.0
A2A_LIGANDS_1870	True	1	0.0	1.0	4.0
A2A_LIGANDS_1882	False	0	0.755	0.245	4.0
A2A_LIGANDS_1883	True	1	0.44	0.56	4.0
A2A_LIGANDS_1886	True	1	0.14	0.86	4.0
A2A_LIGANDS_1887	False	0	0.985	0.015	4.0
A2A_LIGANDS_1889	True	1	0.005	0.995	4.0
A2A_LIGANDS_1894	False	0	0.685	0.315	4.0
A2A_LIGANDS_1895	True	1	0.145	0.855	4.0
A2A_LIGANDS_1896	False	0	1.0	0.0	4.0
A2A_LIGANDS_1898	True	1	0.105	0.895	4.0
A2A_LIGANDS_1904	True	1	0.34	0.66	4.0
A2A_LIGANDS_1912	True	1	0.01	0.99	4.0
A2A_LIGANDS_1915	True	1	0.005	0.995	4.0
A2A_LIGANDS_1924	True	1	0.01	0.99	4.0
A2A_LIGANDS_1950	False	0	0.645	0.355	4.0
A2A_LIGANDS_1952	False	0	0.975	0.025	4.0
A2A_LIGANDS_1954	True	1	0.005	0.995	4.0
A2A_LIGANDS_1963	False	1	0.045	0.955	4.0
A2A_LIGANDS_1969	True	1	0.08	0.92	4.0
A2A_LIGANDS_1973	True	1	0.15	0.85	4.0
A2A_LIGANDS_1980	False	0	0.98	0.02	4.0
A2A_LIGANDS_1982	True	1	0.02	0.98	4.0
A2A_LIGANDS_1988	True	1	0.015	0.985	4.0
A2A_LIGANDS_2029	True	1	0.02	0.98	4.0
A2A_LIGANDS_2035	False	1	0.24	0.76	4.0
A2A_LIGANDS_2037	True	1	0.24	0.76	4.0
A2A_LIGANDS_2040	False	0	0.845	0.155	4.0
A2A_LIGANDS_2041	False	0	0.605	0.395	4.0
A2A_LIGANDS_2042	True	1	0.09	0.91	4.0
A2A_LIGANDS_2044	False	0	0.995	0.005	4.0
A2A_LIGANDS_2052	False	0	1.0	0.0	4.0
A2A_LIGANDS_2057	True	1	0.005	0.995	4.0
A2A_LIGANDS_2058	True	1	0.075	0.925	4.0
A2A_LIGANDS_2070	True	1	0.125	0.875	4.0
A2A_LIGANDS_2072	True	1	0.005	0.995	4.0
A2A_LIGANDS_2073	False	0	0.635	0.365	4.0
A2A_LIGANDS_2090	False	0	0.965	0.035	4.0
A2A_LIGANDS_2093	False	1	0.19	0.81	4.0
A2A_LIGANDS_2094	True	1	0.34	0.66	4.0
A2A_LIGANDS_2095	False	1	0.46	0.54	4.0
A2A_LIGANDS_2097	False	0	0.93	0.07	4.0
A2A_LIGANDS_2098	True	1	0.01	0.99	4.0
A2A_LIGANDS_2102	True	0	0.75	0.25	4.0
A2A_LIGANDS_2103	False	0	0.89	0.11	4.0
A2A_LIGANDS_2104	True	1	0.015	0.985	4.0
A2A_LIGANDS_2112	True	0	0.845	0.155	4.0
A2A_LIGANDS_2114	True	1	0.02	0.98	4.0
A2A_LIGANDS_2115	True	1	0.38	0.62	4.0
A2A_LIGANDS_2118	True	0	1.0	0.0	4.0
A2A_LIGANDS_2124	True	0	0.76	0.24	4.0
A2A_LIGANDS_2125	True	1	0.0	1.0	4.0
A2A_LIGANDS_2128	False	0	0.805	0.195	4.0
A2A_LIGANDS_2137	True	1	0.035	0.965	4.0
A2A_LIGANDS_2147	True	1	0.19	0.81	4.0
A2A_LIGANDS_2159	True	1	0.355	0.645	4.0
A2A_LIGANDS_2160	True	0	0.745	0.255	4.0
A2A_LIGANDS_2184	False	0	0.735	0.265	4.0
A2A_LIGANDS_2190	True	1	0.005	0.995	4.0
A2A_LIGANDS_2191	False	1	0.155	0.845	4.0
A2A_LIGANDS_2192	True	1	0.255	0.745	4.0
A2A_LIGANDS_2203	False	0	0.865	0.135	4.0
A2A_LIGANDS_2211	True	0	0.745	0.255	4.0
A2A_LIGANDS_2220	True	1	0.0225	0.9775	4.0
A2A_LIGANDS_2221	True	0	0.755	0.245	4.0
A2A_LIGANDS_2226	True	0	0.96	0.04	4.0
A2A_LIGANDS_2228	True	0	0.71	0.29	4.0
A2A_LIGANDS_2236	False	0	0.54	0.46	4.0
A2A_LIGANDS_2239	False	1	0.335	0.665	4.0
A2A_LIGANDS_2244	False	0	0.655	0.345	4.0
A2A_LIGANDS_2247	False	1	0.28	0.72	4.0
A2A_LIGANDS_2252	False	1	0.375	0.625	4.0
A2A_LIGANDS_2258	False	0	0.85	0.15	4.0
A2A_LIGANDS_2264	True	1	0.0	1.0	4.0
A2A_LIGANDS_2267	True	1	0.0	1.0	4.0
A2A_LIGANDS_2269	True	1	0.02	0.98	4.0
A2A_LIGANDS_2271	False	0	0.925	0.075	4.0
A2A_LIGANDS_2277	True	0	0.725	0.275	4.0
A2A_LIGANDS_2294	True	1	0.355	0.645	4.0
A2A_LIGANDS_2296	False	1	0.495	0.505	4.0
A2A_LIGANDS_2307	True	1	0.0	1.0	4.0
A2A_LIGANDS_2310	True	1	0.275	0.725	4.0
A2A_LIGANDS_2317	True	1	0.0	1.0	4.0
A2A_LIGANDS_2344	True	1	0.26	0.74	4.0
A2A_LIGANDS_2350	False	0	0.7	0.3	4.0
A2A_LIGANDS_2358	False	1	0.055	0.945	4.0
A2A_LIGANDS_2361	True	1	0.07	0.93	4.0
A2A_LIGANDS_2364	True	1	0.09	0.91	4.0
A2A_LIGANDS_2368	True	1	0.1	0.9	4.0
A2A_LIGANDS_2374	True	1	0.455	0.545	4.0
A2A_LIGANDS_2377	False	1	0.335	0.665	4.0
A2A_LIGANDS_2393	False	0	0.5	0.5	4.0
A2A_LIGANDS_2397	True	1	0.065	0.935	4.0
A2A_LIGANDS_2404	False	0	0.525	0.475	4.0
A2A_LIGANDS_2405	False	0	0.88	0.12	4.0
A2A_LIGANDS_2432	True	0	0.835	0.165	4.0
A2A_LIGANDS_2435	True	1	0.035	0.965	4.0
A2A_LIGANDS_2436	True	1	0.005	0.995	4.0
A2A_LIGANDS_2448	True	1	0.145	0.855	4.0
A2A_LIGANDS_2454	True	0	0.85	0.15	4.0
A2A_LIGANDS_2461	False	0	0.73	0.27	4.0
A2A_LIGANDS_2462	False	1	0.055	0.945	4.0
A2A_LIGANDS_2467	True	1	0.085	0.915	4.0
A2A_LIGANDS_2479	True	1	0.125	0.875	4.0
A2A_LIGANDS_2481	True	1	0.25	0.75	4.0
A2A_LIGANDS_2492	True	1	0.09	0.91	4.0
A2A_LIGANDS_2516	False	0	0.895	0.105	4.0
A2A_LIGANDS_2529	False	0	1.0	0.0	4.0
A2A_LIGANDS_2534	True	1	0.06	0.94	4.0
A2A_LIGANDS_2546	True	1	0.13	0.87	4.0
A2A_LIGANDS_2548	False	0	0.995	0.005	4.0
A2A_LIGANDS_2558	True	1	0.05	0.95	4.0
A2A_LIGANDS_2565	False	0	0.985	0.015	4.0
A2A_LIGANDS_2566	True	1	0.0	1.0	4.0
A2A_LIGANDS_2570	True	1	0.015	0.985	4.0
A2A_LIGANDS_2576	True	1	0.105	0.895	4.0
A2A_LIGANDS_2578	False	0	0.975	0.025	4.0
A2A_LIGANDS_2583	True	1	0.21	0.79	4.0
A2A_LIGANDS_2586	True	1	0.02	0.98	4.0
A2A_LIGANDS_2592	True	0	0.63	0.37	4.0
A2A_LIGANDS_2595	False	0	0.855	0.145	4.0
A2A_LIGANDS_2602	True	1	0.055	0.945	4.0
A2A_LIGANDS_2619	True	0	0.61	0.39	4.0
A2A_LIGANDS_2628	True	1	0.02	0.98	4.0
A2A_LIGANDS_2658	False	0	0.68	0.32	4.0
A2A_LIGANDS_2664	True	1	0.4825	0.5175	4.0
A2A_LIGANDS_2667	False	0	0.955	0.045	4.0
A2A_LIGANDS_2670	True	1	0.025	0.975	4.0
A2A_LIGANDS_2673	True	1	0.005	0.995	4.0
A2A_LIGANDS_2685	True	1	0.135	0.865	4.0
A2A_LIGANDS_2689	False	1	0.4875	0.5125	4.0
A2A_LIGANDS_2699	True	1	0.3	0.7	4.0
A2A_LIGANDS_2719	True	0	0.555	0.445	4.0
A2A_LIGANDS_2729	False	1	0.28	0.72	4.0
A2A_LIGANDS_2736	True	1	0.025	0.975	4.0
A2A_LIGANDS_2737	True	1	0.005	0.995	4.0
A2A_LIGANDS_2738	True	1	0.26	0.74	4.0
A2A_LIGANDS_2739	False	0	1.0	0.0	4.0
A2A_LIGANDS_2745	False	0	0.84	0.16	4.0
A2A_LIGANDS_2749	False	0	0.705	0.295	4.0
A2A_LIGANDS_2757	False	0	0.89	0.11	4.0
A2A_LIGANDS_2760	True	1	0.015	0.985	4.0
A2A_LIGANDS_2768	False	1	0.35	0.65	4.0
A2A_LIGANDS_2783	True	1	0.475	0.525	4.0
A2A_LIGANDS_2785	True	1	0.06	0.94	4.0
A2A_LIGANDS_2787	True	1	0.395	0.605	4.0
A2A_LIGANDS_2806	False	0	0.815	0.185	4.0
A2A_LIGANDS_2808	True	0	0.5425	0.4575	4.0
A2A_LIGANDS_2817	False	1	0.39	0.61	4.0
A2A_LIGANDS_2818	False	0	0.875	0.125	4.0
A2A_LIGANDS_2820	True	1	0.085	0.915	4.0
A2A_LIGANDS_2834	True	1	0.155	0.845	4.0
A2A_LIGANDS_2835	True	1	0.105	0.895	4.0
A2A_LIGANDS_2854	False	0	0.975	0.025	4.0
A2A_LIGANDS_2862	True	0	0.72	0.28	4.0
A2A_LIGANDS_2863	False	1	0.45	0.55	4.0
A2A_LIGANDS_2867	False	0	0.965	0.035	4.0
A2A_LIGANDS_2875	True	1	0.085	0.915	4.0
A2A_LIGANDS_2883	False	0	0.895	0.105	4.0
A2A_LIGANDS_2891	True	1	0.04	0.96	4.0
A2A_LIGANDS_2894	False	0	0.96	0.04	4.0
A2A_LIGANDS_2895	False	0	0.74	0.26	4.0
A2A_LIGANDS_2902	True	1	0.0	1.0	4.0
A2A_LIGANDS_2908	True	1	0.265	0.735	4.0
A2A_LIGANDS_2920	True	0	0.725	0.275	4.0
A2A_LIGANDS_2929	True	1	0.415	0.585	4.0
A2A_LIGANDS_2941	True	1	0.0	1.0	4.0
A2A_LIGANDS_2943	True	1	0.035	0.965	4.0
A2A_LIGANDS_2949	True	1	0.005	0.995	4.0
A2A_LIGANDS_2969	False	1	0.28	0.72	4.0
A2A_LIGANDS_2970	True	0	0.59	0.41	4.0
A2A_LIGANDS_2972	True	1	0.005	0.995	4.0
A2A_LIGANDS_2979	False	1	0.01	0.99	4.0
A2A_LIGANDS_2981	False	0	0.815	0.185	4.0
A2A_LIGANDS_2983	True	1	0.025	0.975	4.0
A2A_LIGANDS_3027	False	0	1.0	0.0	4.0
A2A_LIGANDS_3034	False	1	0.42	0.58	4.0
A2A_LIGANDS_3035	False	1	0.4	0.6	4.0
A2A_LIGANDS_3036	False	0	0.93	0.07	4.0
A2A_LIGANDS_3037	False	0	0.72	0.28	4.0
A2A_LIGANDS_3050	False	1	0.3	0.7	4.0
A2A_LIGANDS_3051	True	1	0.04	0.96	4.0
A2A_LIGANDS_3055	True	1	0.425	0.575	4.0
A2A_LIGANDS_3056	False	0	0.875	0.125	4.0
A2A_LIGANDS_3061	False	0	0.5	0.5	4.0
A2A_LIGANDS_3062	False	1	0.085	0.915	4.0
A2A_LIGANDS_3090	True	0	0.565	0.435	4.0
A2A_LIGANDS_3099	True	0	0.57	0.43	4.0
A2A_LIGANDS_3103	True	1	0.025	0.975	4.0
A2A_LIGANDS_3105	True	1	0.23	0.77	4.0
A2A_LIGANDS_3106	True	1	0.0	1.0	4.0
A2A_LIGANDS_3118	False	0	0.955	0.045	4.0
A2A_LIGANDS_3120	False	0	0.915	0.085	4.0
A2A_LIGANDS_3128	False	0	0.575	0.425	4.0
A2A_LIGANDS_3138	False	1	0.4825	0.5175	4.0
A2A_LIGANDS_3141	True	1	0.035	0.965	4.0
A2A_LIGANDS_3142	True	1	0.34	0.66	4.0
A2A_LIGANDS_3144	True	1	0.0	1.0	4.0
A2A_LIGANDS_3145	True	1	0.0	1.0	4.0
A2A_LIGANDS_3156	False	0	0.75	0.25	4.0
A2A_LIGANDS_3162	True	1	0.095	0.905	4.0
A2A_LIGANDS_3164	True	1	0.435	0.565	4.0
A2A_LIGANDS_3169	True	1	0.005	0.995	4.0
A2A_LIGANDS_3171	False	0	0.98	0.02	4.0
A2A_LIGANDS_3187	False	0	0.6	0.4	4.0
A2A_LIGANDS_3188	False	0	0.765	0.235	4.0
A2A_LIGANDS_3189	True	1	0.135	0.865	4.0
A2A_LIGANDS_3190	True	1	0.09	0.91	4.0
A2A_LIGANDS_3197	True	1	0.095	0.905	4.0
A2A_LIGANDS_3200	True	0	0.69	0.31	4.0
A2A_LIGANDS_3201	False	0	0.96	0.04	4.0
A2A_LIGANDS_3205	True	1	0.17	0.83	4.0
A2A_LIGANDS_3235	True	1	0.0	1.0	4.0
A2A_LIGANDS_3244	True	1	0.0	1.0	4.0
A2A_LIGANDS_3255	True	1	0.11	0.89	4.0
A2A_LIGANDS_3256	False	0	0.645	0.355	4.0
A2A_LIGANDS_3262	True	1	0.09	0.91	4.0
A2A_LIGANDS_3263	True	1	0.35	0.65	4.0
A2A_LIGANDS_3271	True	0	0.785	0.215	4.0
A2A_LIGANDS_3288	True	1	0.215	0.785	4.0
A2A_LIGANDS_3295	True	1	0.32	0.68	4.0
A2A_LIGANDS_3312	False	0	0.735	0.265	4.0
A2A_LIGANDS_3321	False	0	0.83	0.17	4.0
A2A_LIGANDS_3343	False	0	0.585	0.415	4.0
A2A_LIGANDS_3348	True	0	0.905	0.095	4.0
A2A_LIGANDS_3358	True	1	0.035	0.965	4.0
A2A_LIGANDS_3360	False	0	0.5425	0.4575	4.0
A2A_LIGANDS_3361	True	1	0.055	0.945	4.0
A2A_LIGANDS_3363	False	1	0.165	0.835	4.0
A2A_LIGANDS_3366	True	1	0.2275	0.7725	4.0
A2A_LIGANDS_3370	False	0	0.905	0.095	4.0
A2A_LIGANDS_3372	True	0	0.735	0.265	4.0
A2A_LIGANDS_3395	True	1	0.04	0.96	4.0
A2A_LIGANDS_3406	True	0	0.76	0.24	4.0
A2A_LIGANDS_3408	True	1	0.295	0.705	4.0
A2A_LIGANDS_3411	False	0	0.975	0.025	4.0
A2A_LIGANDS_3412	True	1	0.015	0.985	4.0
A2A_LIGANDS_3413	False	0	1.0	0.0	4.0
A2A_LIGANDS_3416	False	0	0.98	0.02	4.0
A2A_LIGANDS_3417	True	1	0.105	0.895	4.0
A2A_LIGANDS_3419	False	0	0.615	0.385	4.0
A2A_LIGANDS_3423	False	0	0.785	0.215	4.0
A2A_LIGANDS_3428	True	0	0.73	0.27	4.0
A2A_LIGANDS_3432	True	1	0.11	0.89	4.0
A2A_LIGANDS_3452	True	1	0.435	0.565	4.0
A2A_LIGANDS_3456	True	1	0.01	0.99	4.0
A2A_LIGANDS_3460	False	0	0.94	0.06	4.0
A2A_LIGANDS_3462	False	0	0.785	0.215	4.0
A2A_LIGANDS_3467	True	1	0.32	0.68	4.0
A2A_LIGANDS_3473	True	1	0.26	0.74	4.0
A2A_LIGANDS_3475	True	1	0.21	0.79	4.0
A2A_LIGANDS_3484	True	1	0.01	0.99	4.0
A2A_LIGANDS_3491	True	1	0.08	0.92	4.0
A2A_LIGANDS_3492	False	0	0.865	0.135	4.0
A2A_LIGANDS_3494	True	1	0.265	0.735	4.0
A2A_LIGANDS_3495	True	1	0.075	0.925	4.0
A2A_LIGANDS_3499	True	1	0.365	0.635	4.0
A2A_LIGANDS_3502	True	1	0.455	0.545	4.0
A2A_LIGANDS_3507	False	0	0.94	0.06	4.0
A2A_LIGANDS_3508	True	1	0.405	0.595	4.0
A2A_LIGANDS_3511	True	0	0.525	0.475	4.0
A2A_LIGANDS_3523	True	1	0.185	0.815	4.0
A2A_LIGANDS_3547	True	1	0.025	0.975	4.0
A2A_LIGANDS_3554	False	0	0.835	0.165	4.0
A2A_LIGANDS_3561	True	1	0.0	1.0	4.0
A2A_LIGANDS_3575	False	0	0.615	0.385	4.0
A2A_LIGANDS_3582	False	0	0.6	0.4	4.0
A2A_LIGANDS_3593	True	1	0.02	0.98	4.0
A2A_LIGANDS_3594	False	0	0.685	0.315	4.0
A2A_LIGANDS_3613	True	1	0.15	0.85	4.0
A2A_LIGANDS_3632	False	1	0.3	0.7	4.0
A2A_LIGANDS_3636	True	1	0.235	0.765	4.0
A2A_LIGANDS_3641	False	0	0.945	0.055	4.0
A2A_LIGANDS_3643	False	0	0.995	0.005	4.0
A2A_LIGANDS_3649	True	1	0.06	0.94	4.0
A2A_LIGANDS_3656	True	1	0.16	0.84	4.0
A2A_LIGANDS_3664	True	1	0.22	0.78	4.0
A2A_LIGANDS_3673	False	0	0.985	0.015	4.0
A2A_LIGANDS_3680	False	0	1.0	0.0	4.0
A2A_LIGANDS_3681	False	0	1.0	0.0	4.0
A2A_LIGANDS_3682	True	1	0.135	0.865	4.0
A2A_LIGANDS_3687	False	0	0.925	0.075	4.0
A2A_LIGANDS_3698	True	1	0.135	0.865	4.0
A2A_LIGANDS_3713	False	1	0.175	0.825	4.0
A2A_LIGANDS_3716	False	0	0.7125	0.2875	4.0
A2A_LIGANDS_3720	True	1	0.095	0.905	4.0
A2A_LIGANDS_3721	True	1	0.455	0.545	4.0
A2A_LIGANDS_3755	False	0	0.97	0.03	4.0
A2A_LIGANDS_3759	True	1	0.14	0.86	4.0
A2A_LIGANDS_3760	True	1	0.405	0.595	4.0
A2A_LIGANDS_3762	True	0	0.67	0.33	4.0
A2A_LIGANDS_3766	True	1	0.135	0.865	4.0
A2A_LIGANDS_3774	False	1	0.38	0.62	4.0
A2A_LIGANDS_3775	True	1	0.2925	0.7075	4.0
A2A_LIGANDS_3780	True	0	0.69	0.31	4.0
A2A_LIGANDS_3783	False	0	1.0	0.0	4.0
A2A_LIGANDS_3787	False	0	0.515	0.485	4.0
A2A_LIGANDS_3812	True	1	0.2	0.8	4.0
A2A_LIGANDS_3814	True	1	0.28	0.72	4.0
A2A_LIGANDS_3816	False	1	0.03	0.97	4.0
A2A_LIGANDS_3819	True	1	0.015	0.985	4.0
A2A_LIGANDS_3821	True	1	0.09	0.91	4.0
A2A_LIGANDS_3825	True	1	0.315	0.685	4.0
A2A_LIGANDS_3830	False	0	0.605	0.395	4.0
A2A_LIGANDS_3836	True	1	0.0	1.0	4.0
A2A_LIGANDS_3837	True	1	0.02	0.98	4.0
A2A_LIGANDS_3848	False	1	0.205	0.795	4.0
A2A_LIGANDS_3850	False	1	0.11	0.89	4.0
A2A_LIGANDS_3853	True	1	0.005	0.995	4.0
A2A_LIGANDS_3854	True	0	0.7	0.3	4.0
A2A_LIGANDS_3863	True	1	0.025	0.975	4.0
A2A_LIGANDS_3869	True	1	0.405	0.595	4.0
A2A_LIGANDS_3871	False	0	0.76	0.24	4.0
A2A_LIGANDS_3880	True	1	0.275	0.725	4.0
A2A_LIGANDS_3881	False	0	0.5625	0.4375	4.0
A2A_LIGANDS_3885	True	1	0.08	0.92	4.0
A2A_LIGANDS_3890	False	1	0.455	0.545	4.0
A2A_LIGANDS_3891	True	1	0.005	0.995	4.0
A2A_LIGANDS_3894	True	1	0.01	0.99	4.0
A2A_LIGANDS_3900	True	1	0.04	0.96	4.0
A2A_LIGANDS_3905	True	1	0.075	0.925	4.0
A2A_LIGANDS_3907	False	1	0.24	0.76	4.0
A2A_LIGANDS_3914	False	0	0.99	0.01	4.0
A2A_LIGANDS_3916	True	1	0.46	0.54	4.0
A2A_LIGANDS_3920	True	1	0.025	0.975	4.0
A2A_LIGANDS_3923	True	1	0.235	0.765	4.0
A2A_LIGANDS_3924	False	0	0.85	0.15	4.0
A2A_LIGANDS_3935	True	0	0.585	0.415	4.0
A2A_LIGANDS_3947	False	0	0.81	0.19	4.0
A2A_LIGANDS_3949	False	1	0.26	0.74	4.0
A2A_LIGANDS_3967	False	0	0.82	0.18	4.0
A2A_LIGANDS_3970	False	0	0.73	0.27	4.0
A2A_LIGANDS_3973	True	1	0.045	0.955	4.0
A2A_LIGANDS_3976	True	0	0.63	0.37	4.0
A2A_LIGANDS_3978	False	0	0.99	0.01	4.0
A2A_LIGANDS_3979	True	1	0.115	0.885	4.0
A2A_LIGANDS_3982	False	0	0.9	0.1	4.0
A2A_LIGANDS_3987	True	1	0.0	1.0	4.0
A2A_LIGANDS_3990	True	1	0.0	1.0	4.0
A2A_LIGANDS_3991	True	1	0.24	0.76	4.0
A2A_LIGANDS_3993	False	0	0.67	0.33	4.0
A2A_LIGANDS_3997	True	1	0.005	0.995	4.0
A2A_LIGANDS_4002	False	1	0.375	0.625	4.0
A2A_LIGANDS_4006	False	1	0.31	0.69	4.0
A2A_LIGANDS_4007	True	1	0.0	1.0	4.0
A2A_LIGANDS_4008	False	1	0.43	0.57	4.0
A2A_LIGANDS_4021	True	1	0.005	0.995	4.0
A2A_LIGANDS_4030	True	1	0.21	0.79	4.0
A2A_LIGANDS_4031	True	1	0.175	0.825	4.0
A2A_LIGANDS_4034	False	0	0.625	0.375	4.0
A2A_LIGANDS_4035	False	0	0.925	0.075	4.0
A2A_LIGANDS_4048	True	0	0.59	0.41	4.0
A2A_LIGANDS_4050	True	1	0.0	1.0	4.0
A2A_LIGANDS_4051	True	1	0.0	1.0	4.0
A2A_LIGANDS_4054	True	1	0.08	0.92	4.0
A2A_LIGANDS_4067	False	1	0.195	0.805	4.0
