QSPRID	O00222_imputed_Label	O15303_imputed_Label	P41594_imputed_Label	Q13255_imputed_Label	Q14416_imputed_Label	Q14831_imputed_Label	Q14832_imputed_Label	Q14833_imputed_Label	O00222_imputed_Prediction	O15303_imputed_Prediction	P41594_imputed_Prediction	Q13255_imputed_Prediction	Q14416_imputed_Prediction	Q14831_imputed_Prediction	Q14832_imputed_Prediction	Q14833_imputed_Prediction	Fold
tutorial_data_4840	5.071	4.955	7.54	4.0	6.825	4.752	6.044	5.834	5.071	4.955	6.789	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3010	5.071	4.955	6.461	6.286	6.825	4.752	6.044	4.523	4.857	4.964	7.294	6.517	6.26	4.602	5.635	5.472	3.0
tutorial_data_5843	5.071	4.955	7.8	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.628	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5745	5.071	4.955	6.461	6.731	6.825	4.752	6.044	5.834	5.071	4.955	6.295	6.039	6.825	4.752	6.044	5.834	3.0
tutorial_data_593	5.071	4.955	6.461	6.286	6.24	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.806	4.752	6.044	5.834	3.0
tutorial_data_4824	5.071	4.955	7.39	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.601	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6675	5.071	4.955	4.523	6.286	6.825	4.752	6.044	5.834	4.961	4.955	5.309	6.269	6.364	4.706	5.74	5.572	3.0
tutorial_data_5696	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.979	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.454	3.0
tutorial_data_3952	5.071	4.955	6.461	6.286	7.35	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.99	4.752	6.044	5.834	3.0
tutorial_data_2573	5.071	4.955	7.34	5.98	6.825	4.752	6.044	5.834	5.071	4.955	7.431	5.733	6.825	4.752	6.044	5.834	3.0
tutorial_data_110	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.742	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_2292	5.071	4.955	6.461	6.286	6.96	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.199	4.802	5.835	5.667	3.0
tutorial_data_3959	5.071	4.955	6.461	6.286	7.58	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.73	4.752	6.044	5.834	3.0
tutorial_data_5195	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.81	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.538	3.0
tutorial_data_747	5.071	4.955	7.72	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.51	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5427	5.071	4.955	6.941	4.301	6.825	4.752	6.044	5.834	5.071	4.955	7.399	5.327	6.825	4.752	6.044	5.834	3.0
tutorial_data_2165	5.071	4.955	6.89	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.844	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_4199	5.071	4.955	8.221	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.581	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3402	5.071	4.955	6.461	5.0	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.238	6.825	4.752	6.044	5.98	3.0
tutorial_data_5761	5.071	4.955	6.461	6.286	6.45	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.967	4.752	6.044	5.834	3.0
tutorial_data_5865	5.071	4.955	6.461	6.286	7.89	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.319	4.802	5.835	5.667	3.0
tutorial_data_240	5.071	4.955	6.461	6.286	6.825	4.752	6.044	8.0	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.976	3.0
tutorial_data_5353	5.071	4.955	6.461	6.286	7.55	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.36	4.752	6.044	5.834	3.0
tutorial_data_2308	5.071	4.955	6.6	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.857	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_2043	5.071	4.955	8.242	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.09	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7842	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.76	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.852	3.0
tutorial_data_6807	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.0	4.857	4.964	7.149	6.517	6.26	4.602	5.635	5.138	3.0
tutorial_data_4101	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.486	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4218	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.17	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.444	3.0
tutorial_data_5592	5.071	4.955	6.072	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.735	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2623	5.071	4.955	6.461	6.286	7.51	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.22	4.752	6.044	5.834	3.0
tutorial_data_6834	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.354	6.517	6.26	4.602	5.635	5.36	3.0
tutorial_data_5535	5.071	4.955	6.461	6.286	9.3	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.863	4.752	6.044	5.834	3.0
tutorial_data_615	5.071	4.955	6.63	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.106	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4356	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.568	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_4355	5.071	4.955	6.461	6.286	6.087	4.752	5.05	5.834	4.961	4.869	6.074	5.78	5.726	4.706	5.292	5.882	3.0
tutorial_data_3474	5.071	4.955	7.3	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.08	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4224	5.071	4.955	6.461	6.286	5.462	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.754	4.752	6.044	5.834	3.0
tutorial_data_5725	5.071	4.955	7.31	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.422	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2657	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.05	4.961	4.869	5.686	5.933	6.364	4.752	6.044	7.276	3.0
tutorial_data_3997	5.071	4.955	6.461	6.286	7.45	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.732	4.752	6.044	5.834	3.0
tutorial_data_4149	5.071	4.955	9.4	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.462	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6796	5.071	4.955	6.7	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.259	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4112	5.071	4.955	5.72	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.796	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3367	5.071	4.955	6.461	5.0	6.825	4.752	6.044	5.834	5.071	4.955	6.461	5.882	6.825	4.752	6.044	5.667	3.0
tutorial_data_4125	5.071	4.955	6.511	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.241	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3042	5.071	4.955	6.95	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.816	6.286	6.825	4.752	6.416	5.834	3.0
tutorial_data_1382	5.071	4.955	6.461	6.286	5.5	4.752	6.044	5.834	4.857	4.964	7.149	6.517	5.699	4.602	5.635	5.467	3.0
tutorial_data_268	5.071	4.955	5.27	6.286	6.825	4.752	6.044	5.834	4.842	4.973	6.64	6.26	5.895	4.651	5.426	5.3	3.0
tutorial_data_1747	5.071	4.955	6.461	6.286	7.64	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.366	4.752	6.044	5.834	3.0
tutorial_data_1243	5.071	4.955	6.461	6.286	6.5	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.344	4.752	6.044	5.834	3.0
tutorial_data_4846	5.071	4.955	9.3	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.747	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2317	5.071	4.955	6.967	6.286	6.825	4.752	6.044	5.834	4.842	4.964	7.711	6.26	5.895	4.651	5.426	5.3	3.0
tutorial_data_3846	5.071	4.955	6.461	6.286	5.97	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.552	4.752	6.044	5.834	3.0
tutorial_data_7010	5.071	4.955	4.523	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.319	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5129	5.071	4.955	6.461	6.286	7.317	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.964	4.752	6.044	5.834	3.0
tutorial_data_7583	5.071	4.955	6.12	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.891	6.286	6.825	4.752	6.416	5.834	3.0
tutorial_data_4187	5.071	4.955	6.461	6.286	7.6	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.59	4.752	6.044	5.834	3.0
tutorial_data_765	5.071	4.955	7.02	6.286	6.825	4.752	6.044	5.834	4.857	4.881	7.242	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_143	5.071	4.955	5.523	7.77	6.825	4.752	6.044	5.834	5.071	4.955	5.711	7.638	6.825	4.752	6.044	5.834	3.0
tutorial_data_3843	5.071	4.955	6.461	6.286	5.973	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.831	4.752	6.044	5.834	3.0
tutorial_data_3816	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	4.857	4.964	5.965	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_7358	5.071	4.955	7.1	5.32	6.825	4.752	6.044	5.834	4.857	4.964	6.692	5.488	6.26	4.602	5.635	5.467	3.0
tutorial_data_3318	5.071	4.955	6.71	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.208	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2130	5.071	4.955	6.79	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.948	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5766	5.071	4.955	6.461	6.286	5.5	4.752	6.044	5.834	4.857	4.964	6.7	6.517	6.109	4.602	5.635	5.467	3.0
tutorial_data_2512	5.071	4.955	7.5	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.476	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_6836	5.071	5.903	6.461	6.286	6.825	4.752	6.044	8.034	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.47	3.0
tutorial_data_4964	5.071	4.955	8.431	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.824	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4782	5.071	4.955	6.99	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.753	6.029	6.825	4.752	6.044	5.834	3.0
tutorial_data_7490	5.071	4.955	7.291	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.238	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7653	5.071	4.955	7.37	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.528	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2420	5.071	4.955	7.071	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.278	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_418	5.071	4.955	8.3	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.26	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1903	5.071	4.955	4.0	7.39	6.825	4.752	6.044	5.834	5.071	4.955	5.618	7.725	6.46	4.802	6.044	5.667	3.0
tutorial_data_3142	5.071	4.955	5.41	5.28	6.825	4.752	6.044	5.834	5.071	4.955	6.684	5.715	6.825	4.752	6.044	5.834	3.0
tutorial_data_2589	5.071	4.955	6.75	5.699	6.825	4.752	6.044	5.834	5.071	4.955	7.545	5.959	6.825	4.752	6.044	5.834	3.0
tutorial_data_1487	5.071	4.955	6.92	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.714	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2910	5.071	4.955	6.461	6.286	8.15	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.71	4.752	6.044	5.834	3.0
tutorial_data_3353	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.301	4.857	4.964	7.149	6.512	6.26	4.602	5.635	5.365	3.0
tutorial_data_5777	5.071	4.955	6.461	5.55	6.825	4.752	6.044	5.834	5.071	4.955	6.337	5.657	6.825	4.752	6.044	5.834	3.0
tutorial_data_7411	5.071	4.955	8.22	6.15	6.825	4.752	6.044	5.834	5.071	4.955	7.821	6.2	6.825	4.752	6.044	5.834	3.0
tutorial_data_6935	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.751	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.006	3.0
tutorial_data_946	5.071	4.955	6.461	6.286	5.2	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.484	4.752	6.044	5.834	3.0
tutorial_data_6173	8.2	4.955	6.461	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.461	4.972	6.242	4.752	6.539	4.793	3.0
tutorial_data_4192	5.071	4.955	7.748	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.637	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_2414	5.071	4.955	4.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.191	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5590	5.071	4.955	6.47	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.41	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7488	5.071	4.955	6.937	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.546	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7425	5.071	4.955	7.77	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.46	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_8059	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.28	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.672	3.0
tutorial_data_1165	5.071	4.955	6.461	6.286	5.57	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.79	4.752	6.044	5.834	3.0
tutorial_data_3135	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.115	5.772	6.825	4.752	6.044	5.834	3.0
tutorial_data_2189	5.071	4.955	7.14	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.759	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5153	5.071	4.955	6.85	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.621	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5275	5.071	4.955	6.461	6.286	7.44	4.752	6.044	5.834	5.071	4.696	5.298	6.286	6.706	4.752	5.131	5.047	3.0
tutorial_data_6917	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.622	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.056	3.0
tutorial_data_6656	5.071	4.955	6.461	5.72	6.825	4.752	6.044	5.834	5.071	4.955	6.169	5.74	6.825	4.752	6.044	5.834	3.0
tutorial_data_6910	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.87	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.294	3.0
tutorial_data_4831	5.071	4.955	6.182	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.601	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5730	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.33	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.035	3.0
tutorial_data_5717	5.071	4.955	6.461	6.286	6.8	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.404	4.752	6.044	5.834	3.0
tutorial_data_7046	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.72	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.409	3.0
tutorial_data_2649	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.0	4.857	4.964	6.963	6.517	6.26	4.602	5.635	5.505	3.0
tutorial_data_4645	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.54	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4917	5.071	4.955	6.461	6.286	6.35	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.044	4.752	6.044	5.834	3.0
tutorial_data_2780	5.071	4.955	7.54	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.105	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7478	5.071	4.955	6.58	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.682	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6124	5.071	4.955	6.461	6.286	7.14	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.204	4.752	5.835	5.834	3.0
tutorial_data_8033	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.11	5.071	4.955	6.461	6.286	6.825	4.752	6.044	4.794	3.0
tutorial_data_1717	5.071	4.955	6.461	6.286	7.64	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.99	4.752	6.044	5.834	3.0
tutorial_data_499	5.071	4.955	6.461	6.286	6.99	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.965	4.752	6.044	5.834	3.0
tutorial_data_7510	5.071	4.955	7.17	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.662	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4751	5.071	4.955	6.461	6.286	7.21	4.752	6.79	5.834	5.071	5.2	6.461	6.286	7.198	4.752	6.899	5.834	3.0
tutorial_data_480	5.071	4.955	8.82	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.958	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_6163	5.071	4.955	6.461	3.59	6.825	4.752	6.044	5.834	4.857	5.053	6.711	5.815	5.048	4.602	5.546	4.655	3.0
tutorial_data_5159	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.37	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.538	3.0
tutorial_data_503	5.071	4.955	6.461	6.286	6.18	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.288	4.752	6.044	5.834	3.0
tutorial_data_3110	5.071	4.955	6.82	5.85	6.825	4.752	6.044	5.834	5.071	4.955	6.778	5.771	6.825	4.752	6.044	5.834	3.0
tutorial_data_5852	5.071	4.64	6.461	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.294	6.517	6.26	4.602	5.635	5.472	3.0
tutorial_data_6847	5.071	4.955	6.461	6.286	6.825	4.752	6.044	8.43	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.991	3.0
tutorial_data_1004	5.071	4.955	6.461	5.88	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.218	6.825	4.752	6.044	5.834	3.0
tutorial_data_3098	5.071	4.955	6.101	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.284	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6510	5.071	4.955	6.461	6.286	6.825	4.752	6.044	4.93	5.071	4.955	6.461	6.286	6.825	4.752	6.044	4.742	3.0
tutorial_data_493	5.071	4.955	6.461	6.286	6.19	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.45	4.752	6.044	5.834	3.0
tutorial_data_1398	5.071	4.955	6.64	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.914	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_2096	5.071	4.955	6.811	7.12	6.825	4.752	6.044	5.834	5.071	4.955	5.18	7.589	6.825	4.752	6.044	5.834	3.0
tutorial_data_869	5.071	4.955	6.461	6.286	7.33	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.097	4.802	5.835	5.667	3.0
tutorial_data_3820	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.77	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.488	3.0
tutorial_data_5612	5.071	4.955	6.28	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.377	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_2154	5.071	4.955	7.22	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.248	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_1890	5.071	4.955	6.461	6.286	7.57	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.684	4.752	6.044	5.834	3.0
tutorial_data_3933	5.071	4.955	6.461	6.286	7.09	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.684	4.752	6.044	5.834	3.0
tutorial_data_6676	5.071	4.955	6.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.711	6.291	6.825	4.752	6.044	5.834	3.0
tutorial_data_7159	5.071	4.955	7.3	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.812	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5532	5.071	4.955	6.461	6.286	6.287	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.293	4.752	6.044	5.834	3.0
tutorial_data_3103	5.071	4.955	6.461	5.19	6.825	4.752	6.044	5.834	5.071	4.955	6.474	5.195	6.825	4.752	6.044	5.834	3.0
tutorial_data_4116	5.071	4.955	6.02	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.278	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5903	5.071	4.955	6.53	6.286	6.825	4.752	6.044	5.834	5.057	4.955	6.548	6.029	6.46	4.802	5.835	5.667	3.0
tutorial_data_7329	5.071	4.955	6.921	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.626	5.829	6.825	4.752	6.044	5.834	3.0
tutorial_data_7837	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.3	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.192	3.0
tutorial_data_2016	5.071	4.955	6.461	7.31	6.825	4.752	6.044	5.834	5.071	4.955	6.205	6.871	6.825	4.752	6.044	5.834	3.0
tutorial_data_973	5.071	4.955	6.461	6.286	6.93	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.19	4.752	6.044	5.834	3.0
tutorial_data_6640	5.071	4.955	5.62	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.064	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7213	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.406	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1426	5.071	4.955	6.461	6.286	5.0	4.752	6.044	5.834	4.857	4.964	6.963	6.517	5.64	4.602	5.635	5.467	3.0
tutorial_data_2379	5.071	4.955	6.461	7.06	6.825	4.752	6.044	5.834	5.071	4.955	6.236	7.859	6.825	4.752	6.044	5.834	3.0
tutorial_data_5697	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.22	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.292	3.0
tutorial_data_4302	5.071	4.955	6.16	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.656	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4623	5.071	4.955	6.9	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.42	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3013	4.21	4.64	6.461	6.286	6.825	4.752	6.044	5.19	4.619	4.926	6.461	6.286	6.825	4.451	6.044	5.399	3.0
tutorial_data_3421	5.071	4.955	6.461	7.54	6.825	4.752	6.044	6.32	5.071	4.955	6.461	7.136	6.825	4.752	6.044	5.915	3.0
tutorial_data_3100	5.071	4.955	4.34	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.57	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2724	5.071	4.955	6.461	6.286	8.38	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.25	4.752	6.044	5.834	3.0
tutorial_data_6875	5.071	4.955	5.822	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.374	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_8125	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.0	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.596	3.0
tutorial_data_840	5.071	4.955	5.68	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.306	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5845	5.071	4.955	7.551	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.182	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7391	5.071	4.955	6.9	5.08	6.825	4.752	6.044	5.834	5.071	4.955	7.11	5.18	6.825	4.752	6.044	5.834	3.0
tutorial_data_1898	5.071	4.955	5.67	6.74	6.825	4.752	6.044	5.834	5.071	4.955	5.404	7.331	6.46	4.802	6.044	5.667	3.0
tutorial_data_354	5.071	4.955	6.461	6.286	5.64	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.908	4.752	6.044	5.834	3.0
tutorial_data_4275	5.071	4.955	6.461	8.172	6.825	4.752	6.044	5.834	5.071	4.955	6.261	8.467	6.825	4.752	6.044	5.834	3.0
tutorial_data_3136	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.735	5.772	6.825	4.752	6.044	5.834	3.0
tutorial_data_6567	5.071	4.955	4.523	6.286	6.825	4.752	6.044	5.834	5.071	4.955	4.965	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3487	5.071	4.955	3.523	4.14	6.825	4.752	6.044	5.834	4.857	4.964	5.802	5.911	5.784	4.602	5.635	5.467	3.0
tutorial_data_4763	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.31	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2509	5.071	4.955	7.12	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.99	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3130	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.735	5.772	6.825	4.752	6.044	5.834	3.0
tutorial_data_4384	5.071	4.955	4.523	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.213	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1825	5.071	4.955	7.57	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.102	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_31	5.071	4.955	5.523	7.68	6.825	4.752	6.044	5.834	5.071	4.955	5.523	7.488	6.825	4.752	6.044	5.834	3.0
tutorial_data_4604	5.071	4.955	5.4	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.12	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1853	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.45	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.622	3.0
tutorial_data_523	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.057	4.955	5.885	8.313	6.46	4.752	6.044	5.834	3.0
tutorial_data_4264	5.071	4.955	6.75	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.886	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3860	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.03	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.03	3.0
tutorial_data_6597	5.071	4.955	6.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.178	6.286	6.825	4.752	6.044	5.834	3.0
