SMILES	pchembl_value_Mean	Year
CCn1nnc(C2OC(n3cnc4c3nc(NC(CO)Cc3ccc(O)cc3)nc4N)C(O)C2O)n1	8.3	2004.0
Nc1nc(C(=O)NCC2CCCCC2)c2cccc(F)c2n1	7.35	2016.0
CCCCC#Cc1nc(NCc2cc(Cl)ccc2)c2ncn(C3C(O)C(O)C4CC43)c2n1	5.48	2014.0
Cn1c(=O)c2c(cc(-c3ccc(OCC(=O)N4CCN(c5ncccn5)CC4)cc3)[nH]2)n(C)c1=O	6.38	2008.0
CCCn1c(=O)c2c([nH]c(C3CC4CC3C3OC43)n2)n(CCC)c1=O	5.78	1997.0
Nc1nc2c(cnn2CCN2CCc3c(cccn3)C2)c2nc(-c3ccco3)nn12	8.32	2008.0
OC(c1ccccc1)c1nc(C(F)(F)F)nc2c1cccc2	5.19	2008.0
CCn1nnc(C2OC(n3cnc4c3ncnc4NCc3ccc(Cl)cc3F)C(O)C2O)n1	6.6	2017.0
Cc1nn(-c2nc(Nc3nccs3)cc(N3CCc4c(cccc4)C3)n2)c(C)c1	7.18	2014.0
CCn1c(=O)n(CC2CC2)c(=O)c2c1nc(-c1cn(-c3cnc(C(F)(F)F)cc3)nc1)[nH]2	5.64	2008.0
CC(=O)Oc1cc2c(c(C)c1)c(=O)c(-c1nc(C)cs1)co2	7.484999999999999	2012.0
Fc1ccc(CNc2nc(Oc3ccccc3)nc3nc(-c4ccco4)nn23)cc1	6.04	2016.0
CC(=O)Nc1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1	8.32	2002.0
N#Cc1ccccc1C=NNc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1	5.88	2019.0
O=C(c1ccccc1)c1c(-c2ccco2)nc(NCCc2ccc3OCOc3c2)s1	7.21	2009.0
CNc1c2ncn(C3SC(C(=O)NC4CC4)C(O)C3O)c2nc(Cl)n1	5.56	2006.0
Nc1nc(NCCc2ccc(Oc3nc(N4CCOCC4)nc(Cl)n3)cc2)nc2nc(-c3ccco3)nn12	6.87	2015.0
OC1C(O)C(n2cnc3c2nc(Cl)nc3NC(CC2CC2)C2CC2)C2CC12	5.455	2012.0
Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3)c2n1	8.72	2009.0
CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(c5cc(Cl)c(O)cc5)CC4)cc3)[nH]2)c1=O	7.03	2019.0
O=C(Nc1n[nH]c(-c2ccccc2)n1)c1ccc(Cl)cc1	5.55	2012.0
Nc1nc(-c2ccccc2)nc2cn(-c3ccccc3)nc12	6.49	2013.0
CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cc(F)c(Br)cc5)CC4)cc3)[nH]2)c1=O	6.39	2019.0
COc1ccc(-n2nc3c(NC(=O)c4ccncc4)nc4c(cccc4)n3c2=O)cc1	6.4	2008.0
COc1ccccc1Cn1c(=O)n(-c2cc(OC(F)(F)F)ccc2)c2nc(NC3CC3)ncc21	6.69	2009.0
Nc1nc2c(cnn2CCN2CCc3c(cccc3)C2)c2nc(-c3ccco3)nn12	8.39	2008.0
O=C(CCc1ccccc1)Nc1nc(NC2CCCC2)c2ncn(C3OC(CO)C(O)C3O)c2n1	5.25	2004.0
Cn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)[nH]2)n(C)c1=O	7.215	2006.0
Cn1cc2c(n1)nc(NC1CCC1)n1nc(-c3ccco3)nc21	7.08	2012.0
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccccc5OC)CC4)nc32)C(O)C1O	6.56	2015.0
OCC1CCCN1c1ncnc2c1nc(Nc1ccc(Cl)cc1)s2	6.33	2016.0
COCCNC(=O)c1cc2c(oc1=N)c(OC)ccc2	6.3	2012.0
COc1ccccc1-n1cc2nc(-c3ccc(C)o3)nc(N)c2n1	6.29	2016.0
Nc1ncnc2c1nc(Br)n2Cc1ccccc1	5.21	2009.0
CCn1nnc(C2OC(n3cnc4c(N)nc(NC(CO)Cc5ccc(Cl)cc5)nc43)C(O)C2O)n1	6.57	2004.0
NCCCCC(NC(=O)C(Cc1c[nH]c2c1cccc2)NC(=O)C1CCCN1C(=O)CCCCCNC(=O)C1CCC2c3c(CCN2C1)c1c(cccc1)[nH]3)C(N)=O	4.36	2015.0
Cc1ccc(-c2nc(-c3nccs3)cc(NC(=O)COc3c(F)cccc3)n2)o1	8.12	2008.0
Nc1nc(-c2ccco2)c2nnn(Cc3ccco3)c2n1	8.06	2009.0
Nc1nc(N2CCN(C(=O)Cc3ccc(Cl)cc3)CC2)nc2nc(-c3ccco3)nn12	7.41	2011.0
Cn1c(-c2cccc(Cl)c2)nc2c1ncnc2NC1CCCC1	6.57	2018.0
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cnc(C)s4)CC3C)nc21	8.17	2015.0
Nc1nc(-c2ccco2)cc(C(=O)NCc2ccncc2)n1	6.41	2009.0
COc1nc2c(scc2)c(C(=O)c2cccs2)n1	7.1	2008.0
Cn1c(O)nc2c1cc(-c1ccncn1)c(-c1ccco1)n2	5.67	2010.0
CCCn1cc2c(n1)nc(NC(=O)Nc1ccc(C)cc1)n1nc(-c3ccco3)nc21	7.92	2002.0
CCC(C)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1	6.05	2004.0
Cn1c(-c2ccco2)nc2c1nc(NCCc1ccc(O)cc1)nc2N	5.58	2013.0
Nc1nc(C(=O)NCCc2ccccn2)c2cccc(F)c2n1	7.85	2016.0
Cn1c(=O)c2c(nc3N(C4CCC(O)CC4)CCCn32)n(C)c1=O	4.72	2011.0
CC(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)c1ccccc1	7.34	2012.0
CNc1c2ncn(C3SC(C(=O)NC4CCC4)C(O)C3O)c2ncn1	6.97	2009.0
CCn1c(=O)c2c([nH]c(-c3ccc(OCC(=O)NN4CCc5c(cccc5)C4)cc3)n2)n(CCCOC)c1=O	6.64	2009.0
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(CC(=O)O)cc5Br)CC4)nc32)C(O)C1O	7.62	2015.0
COc1ccc(CCNc2nc(N)c3nc(-c4ccco4)sc3n2)cc1	7.463333333333334	2016.0
Nc1nc(OCCc2c[nH]c3c2ccc(Br)c3)nc2c1ncn2C1OC(CO)C(O)C1O	6.82	2007.0
CC(=O)Oc1c2oc(=O)c(-c3ccccc3)cc2ccc1	4.45	2020.0
Cn1c(=O)c2c(cc(-c3ccc(OCC(=O)N4CCN(c5ccc(F)cc5)CC4)cc3)[nH]2)n(C)c1=O	6.49	2008.0
COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2c1ncc(C(=O)N1CCOCC1)c2	7.04	2010.0
CC(C)c1cc(Cn2nnc3c2nc(N)nc3-c2ccco2)ccc1N	8.82	2009.0
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc(OC)cc4)cc3)[nH]2)n(CCC)c1=O	7.7	2006.0
O=C(c1ccc2c(-c3cnc4ccc(F)cn34)c[nH]c2c1)N1CCCCCC1	6.46	2015.0
COc1c(Cc2nc3cn(-c4ccccc4)nc3c(N)n2)cccc1	6.67	2014.0
CCc1nc2c(cc1C)c(N)c(C(=O)c1cc(Cl)ccc1)s2	5.04	2010.0
CC(C)n1cc2c(Cl)nc(N(C(=O)c3ccccc3)C(=O)c3ccccc3)nc2n1	6.1	2014.0
COCC1CCCN1c1nc(-n2cccn2)nc(N)c1Br	7.85	2014.0
CC(C)CC(=O)Nc1nc(-c2ccccc2)c(-c2nocn2)s1	6.47	2010.0
c1coc(CNc2nc3ccccc3n3nc(-c4ccco4)nc23)c1	6.31	2008.0
CCn1nnc(C2OC(n3cnc4c3ncnc4NC3CCCO3)C(O)C2O)n1	6.26	2015.0
CCOc1nc2nn(C)cc2c2nc(-c3ccco3)nn12	5.21	2012.0
Cn1c(=O)c2c(nc3N(Cc4ccccc4Br)CCn32)n(C)c1=O	6.05	2019.0
Nc1c2nc(-c3ccco3)sc2nc(NCCc2ccc(O)cc2)n1	7.676666666666667	2016.0
CCCn1ccnc1CNC(=O)c1cc(-c2ccc(C)o2)nc(N)n1	8.22	2009.0
CNC(=O)C1OC(n2cnc3c2nc(C#Cc2ccccc2)nc3NC)C(O)C1O	4.38	2009.0
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)C(O)C1O	7.486363636363635	1991.0
O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12	6.973333333333334	1999.0
Cn1c(=O)c2c(nc3N(Cc4ccc(Cl)cc4F)CCCn32)n(C)c1=O	5.05	2019.0
CCn1c(=O)[nH]c2c(nc(-c3cn(Cc4ccccc4)nc3)[nH]2)c1=O	5.42	2008.0
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(F)cc3)nn12	6.24	2011.0
CCNC(=O)C1OC(n2cnc3c(NOC)nc(C#Cc4ccc(C(C)=O)cc4)nc32)C(O)C1O	5.38	2007.0
Cn1c(=O)c2c(nc3N(C4CCCCCC4)CCCn32)n(C)c1=O	5.94	2011.0
COc1c(Cc2cc3c(nc(-c4nc(C)cs4)nc3N)s2)cccc1	7.88	2013.0
CCN(CC)C(=O)c1cc2c(nc1)n(CCCOC)c(NC(=O)c1cccc(C#N)c1)n2	7.8	2010.0
CCCn1c(=O)[nH]c2c(nc(-c3ccc(OCC(=O)NCCCCCC4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c45)cc3)[nH]2)c1=O	7.23	2018.0
N#Cc1c(N)nc(SCc2cc(C(N)=O)ccc2)c(C#N)c1-c1ccco1	7.17	2019.0
O=C(Nc1ccccc1)Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12	8.1	2016.0
O=c1oc2c(cccc2O)cc1-c1cc(O)c(O)cc1	4.85	2020.0
Cn1cc2c(n1)nc(NC1CCCCC1)n1nc(-c3ccco3)nc21	6.63	2012.0
CCn1nnc(C2OC(n3cnc4c(NC)nc(Cl)nc43)C(O)C2O)n1	5.47	2015.0
CCCCn1c(=O)c2c(nc3N(CCc4ccc(OCCN(CC)CC)cc4)CCCn32)n(CCCC)c1=O	6.26	2016.0
COc1ccc(NC(=O)Nc2nc3c(c4nc(-c5ccco5)nn24)n(CCc2ccccc2)nc3)cc1	6.2	2012.0
Nc1nc(OCCN2CCN(c3c(F)cc(F)cc3)CC2)cc2nc(-c3ccco3)nn12	8.22	2009.0
Cn1c(=O)c2c(cc(-c3ccc(OCC(=O)NCc4ccco4)cc3)[nH]2)n(C)c1=O	6.5	2006.0
Cn1cc2c(n1)nc(NC(=O)Nc1ccc([N+](=O)[O-])cc1)n1nc(-c3ccco3)nc21	6.16	2002.0
OC1COC(n2cnc3c2nc(Cl)nc3NCc2cccc(Cl)c2)C1O	5.44	2009.0
OCC12CC1C(n1cnc3c1nc(Cl)nc3NC1CC3CCC1C3)C(O)C2O	5.37	2019.0
COc1c(OC)cc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1	8.24	2019.0
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(Cl)cc3)nn12	5.66	2010.0
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)c4c(NC(=O)O)[nH]c(=O)n(C)c4=O)cc3)[nH]2)n(CCC)c1=O	7.8	2006.0
Nc1nc2c(cnn2Cc2ccco2)c(-c2ccco2)n1	7.44	2008.0
CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5ccc(F)cc5)nc43)C(O)C2O)n1	7.93	2015.0
Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3N)c2n1	8.7	2009.0
CNc1ncc(C(=O)OCc2c(C)cccc2)c2nc(-c3ccco3)nn12	7.43	2018.0
CCOC(=O)COc1cc(C)c2c(=O)c(-c3nc(C)cs3)coc2c1	7.0	2014.0
CN(C)c1nc2c(scc2)c(C(=O)c2cccs2)n1	7.31	2008.0
NCCCCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1	8.2	2017.0
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc(OC)nc4)cc3)[nH]2)n(CCC)c1=O	6.97	2006.0
CCCn1c(=O)c2c([nH]c(-c3cn(Cc4cc(F)c(F)cc4)nc3)n2)n(CCC)c1=O	6.55	2006.0
Nc1nc(-c2ccccc2)nc2nn(CCc3ccccc3)cc12	6.0	2010.0
CCn1c(=O)c2c([nH]c(-c3ccc(OCC(=O)Nc4nc5c(cccc5)[nH]4)cc3)n2)n(CCCOC)c1=O	6.69	2009.0
O=C(Nc1nc(-c2ncco2)c(-c2ccncc2)cc1)C1CC1	5.87	2010.0
C=Cn1ncc2c1nc(N)n1c(=O)n(CC3CC3)nc21	7.56	2011.0
Cc1ccc2c(O)c(C(=O)NN3CCN(C)CC3)cnc2n1	5.76	2005.0
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NN=Cc2ccc(C(F)(F)F)cc2C(F)(F)F)n1	5.2	2019.0
CCNc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NC(=O)CC2CCCCC2)n1	5.11	2004.0
O=C(c1cccs1)c1nc(NCCO)nc2c1scc2	8.37	2008.0
O=C(CC1CCCC1)Nc1ccc(C(=O)Nc2nccs2)cc1	7.17	2015.0
CC(C)CCn1cc2c(n1)nc(NC(=O)C(c1ccccc1)c1ccccc1)n1nc(-c3ccco3)nc21	6.8	2009.0
CCCn1c(=O)n(C)c(=O)c2c1cc(-c1ccc(OCC(=O)Nc3ccccc3)cc1)[nH]2	6.71	2006.0
COc1c2nc(NC(=O)N3CCC(OCCF)CC3)sc2c(N2CCOCC2)cc1	7.62	2021.0
CCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(C(F)(F)F)cc5)CC4)cc3)[nH]2)c1=O	7.64	2009.0
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc(C(=O)OCC)cc4)cc3)[nH]2)n(CCC)c1=O	7.0	2006.0
CCCn1c(=O)n(C)c(=O)c2c1cc(-c1ccc(OCC(=O)N3CCC(c4ccccc4)CC3)cc1)[nH]2	5.99	2008.0
C#CCn1c(=O)c2c(nc(Cc3cccs3)[nH]2)n(Cc2ccco2)c1=O	6.35	2009.0
Nc1c2cc(CN3CCOCC3)sc2nc(-c2ncco2)n1	6.44	2011.0
Nc1c2cc(CN3CC=CC3)sc2nc(-c2ccc(Cl)o2)n1	8.0	2011.0
CCNC(=O)C1OC(n2cnc3c2ncnc3NNC(=O)c2ccc(Br)o2)C(O)C1O	5.92	2007.0
CCOC(=O)c1nc(NC(=O)Cc2ccccc2)nc2nn(CCc3ccccc3)cc12	5.62	2015.0
CC(C)n1cnc(CCNc2nc3c(ncn3C3CC(NC(=O)C4CC4)C(O)C3O)c(NCC(c3ccccc3)c3ccccc3)n2)c1	7.8	2010.0
NCCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1	8.03	2017.0
COc1ccccc1Cn1c(=O)n(-c2ccccc2OC)c2nc(NC3CC3)ncc21	5.81	2009.0
CCn1c(=O)c2c(nc3N(CCc4ccc(OC)cc4)CCCn32)n(CC)c1=O	5.6	2013.0
CCN(C(=O)c1ccc(C(=O)c2cnc3ccc(Br)cn23)cc1)C1CCCCC1	6.97	2015.0
CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC(O)c4cccc(C(=O)O)c4)nc32)C(O)C1O	5.42	2006.0
OCc1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(Nc3ccncc3)n2)nc1	5.83	2007.0
CC(Oc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1)C(=O)N1CCN(c2ccccc2Cl)CC1	6.13	2008.0
Cn1cc2c(n1)nc(N)n1nc(-c3ccc(Cl)cc3)nc21	5.7	2010.0
Cc1c(C(=O)c2cnc(N)n2-c2ccc(F)cc2)sc(Nc2ccc(Cl)cc2)n1	4.89	2018.0
CCCn1c(=O)c2c([nH]c(C34CC5CC(CC3C5)C4)n2)n(CCC)c1=O	7.103333333333333	1992.0
O=C(c1ccccc1)c1c(-c2ccco2)nc(NCc2cc(F)c(F)cc2)s1	7.19	2009.0
CCNC(=O)C1OC(n2cnc3c(NOC)nc(C#Cc4ccccn4)nc32)C(O)C1O	5.19	2007.0
S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccc(Cl)cc1	9.82	2010.0
CCn1c(=O)c2c([nH]c(-c3cn(Cc4cccc(C(F)(F)F)c4)nc3)n2)n(CC)c1=O	6.35	2006.0
CCCCC(NC(=O)CCCCCNC(=O)C1CCC2c3c(CCN2C1)c1c(cccc1)[nH]3)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCCN)C(N)=O	4.8	2015.0
C=CCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1	8.05	2010.0
CCCn1c(=O)n(C)c(=O)c2c1cc(-c1ccc(OCC(=O)N3CCN(c4ccc(C(F)(F)F)cc4)CC3)cc1)[nH]2	6.49	2008.0
CCCCn1cc2c(n1)nc(NC(=O)Cc1ccccc1)n1nc(-c3ccco3)nc21	6.4	2002.0
CCCn1c(-c2ccccc2)nc2c1ncnc2NC1CCCC1	6.2	2018.0
Fc1ccc(CNc2nc(NCc3ccccc3)nc3nc(-c4ccco4)nn23)cc1	7.66	2016.0
N#Cc1c(N)nc(-c2ccccc2)nc1-c1cc2c(cc1)OCO2	7.35	2008.0
Cc1c(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)cccc1	5.99	2019.0
CCCC(=O)Nc1nc(-c2cc3c(cc2)OCO3)c(C#N)c(-c2ccccc2)n1	7.67	2008.0
Nc1c2cc(Cc3ccccc3)sc2nc(-c2cccc(C(F)(F)F)c2)n1	5.99	2013.0
Cn1cc2c(n1)nc(N)n1nc(-c3ccco3)nc21	8.55	2000.0
Cc1c2oc(=O)c(-c3ccccc3)cc2ccc1	4.38	2020.0
Nc1ccc(Cn2nnc3c2nc(N)nc3-c2ccco2)cc1	8.82	2009.0
Nc1c2cc(CN3CC=CC3)sc2nc(-c2cocn2)n1	6.62	2011.0
Nc1c2cc(CN3CCC(F)(F)C3)sc2nc(-c2ccco2)n1	8.06	2011.0
C#CCCCC#Cc1nc(NCc2cc(Cl)ccc2)c2ncn(C3C(O)C(O)C4(C(=O)NC)CC34)c2n1	5.36	2010.0
Nc1nc(C(=O)NCc2cccc3c2nccc3)c2cccc(Cl)c2n1	8.52	2016.0
CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cc(Br)ccc5)CC4)cc3)[nH]2)c1=O	7.03	2019.0
CCn1c(-c2ccccc2)nc2c1ncnc2NC1CCCC1	6.48	2018.0
Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1	6.77	2008.0
CCOC(=O)c1cnc(NCc2ccc(OC)cc2)n2nc(-c3ccco3)nc12	6.85	2014.0
CNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O	6.33	1986.0
CCc1nc2c(nc(-c3ccccc3)cc2-c2ccccc2)[nH]1	6.75	2007.0
Nc1nc(-c2ccccc2)c(-c2cc(C3CC3)ncc2)cn1	7.44	2017.0
CCCn1c(=O)c2c([nH]c(-c3ccc(OCC(=O)Nc4ccccc4)cc3)n2)n(CCC)c1=O	8.65	2000.0
CCOC(=O)C(Cc1ccccc1)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12	5.89	2021.0
Nc1nc(-c2ccc(NC(=O)c3cccc(S(N)(=O)=O)c3)cc2)cn2c(=O)n(-c3ccccc3)nc12	7.87	2020.0
CCCn1c(=O)c2c(cc(-c3ccc(OC(C)C(=O)O)cc3)[nH]2)n(CCC)c1=O	6.0	2006.0
COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2c1nc(C(=O)N(C)C(C)C)cc2	8.6	2010.0
Nc1nc(N2CCC(CNC(=O)CCN3C(=O)c4c(cccc4)S3(=O)=O)CC2)nc2c1nc(-c1ccco1)s2	6.19	2020.0
COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3nc(N(C)C)nc(N)n3)s2)cc1	5.7	2013.0
COC(=O)CCCCCCCCCCCNC(=O)CCCOc1ccc(CCNc2nc3nc(-c4ccco4)nn3c(N)n2)cc1	6.36	2015.0
Nc1nc(-c2cc(Br)ccc2)cn2c1nc1c2cccc1	7.54	2021.0
CCOc1ccc(CC(=O)Nc2nc(-c3ccccn3)nc(-n3nc(C)cc3C)c2)cc1OC	9.0	2008.0
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12	7.33	2009.0
Nc1nc(-c2ccccc2)nn1C(=O)c1ccco1	6.89	2020.0
O=C(O)c1cnc(NCc2ccccc2)n2nc(-c3ccco3)nc12	5.44	2014.0
Cc1nn(Cc2ccccc2)c(=O)c2c1c1cc(-c3cscc3)nn1cn2	5.13	2010.0
Nc1c2ncn(C34CC3C(CO)C(O)C4O)c2ncn1	4.0	2000.0
COc1cccc(-n2cc3c(n2)c(N)nc2c3cccc2)c1	6.31	2007.0
COc1c2nc(NC(=O)C(C)(C)Oc3ccc4OCOc4c3)sc2c(N2CCOCC2)nc1	7.38	2017.0
COc1ccc(-c2nc(N)nc(C(=O)NCc3ncccc3)c2)cc1	6.82	2009.0
CCc1nc2c(scc2)c(-c2nc(C)cs2)n1	8.68	2008.0
Nc1nc(-c2ccccc2)c2C(=O)c3c(cc(C(F)(F)c4cnccc4)cc3)-c2n1	8.8	2012.0
C#CCn1c(=O)c2c(nc3N(CCc4ccc(OC)cc4)CCCn32)n(C)c1=O	6.29	2013.0
CCn1c(=O)c2c([nH]c(Cc3cccs3)n2)n(Cc2ccco2)c1=O	6.44	2009.0
CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCCCc1cn(CCCCNC(C)=O)nn1)nc3NCc1cccc(Cl)c1)C(O)C2O	5.14	2010.0
CC(C)Cc1nc2c(nc(-c3ccccc3)cc2-c2ccccc2)[nH]1	6.72	2007.0
Cn1c(=O)c2c(nc3N(CCc4ccccc4)CCCn32)n(C)c1=O	5.54	2007.0
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2Cl)nc1N	6.39	2006.0
Nc1nc2c(cccc2F)c(C(=O)NCc2nc(CO)ccc2)n1	8.02	2016.0
N#Cc1cccc(-c2c(-n3ccnc3)sc(Nc3nccnc3)n2)c1	6.46	2005.0
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NN=Cc2ccc(-c3ccccc3)cc2)n1	7.7	2019.0
COc1c2nc(NC(=O)c3ccc(F)cc3)sc2c(N(CCO)C(C)=O)cc1	7.01	2010.0
COc1c(CCCc2nc3cn(-c4ccccc4)nc3c(N)n2)cccc1	6.82	2014.0
Fc1ccc(CNc2nc(-c3cccs3)cc(C(F)(F)F)n2)cc1	6.54	2006.0
Cc1ccc(CNc2ncc(C(=O)O)c3nc(-c4ccco4)nn23)cc1	5.92	2014.0
CCCn1c(=O)n(C)c(=O)c2c1cc(-c1ccc(OCC(=O)N3CCN(c4ccccc4)CC3)cc1)[nH]2	6.15	2008.0
C#CCCNC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12	6.88	2020.0
OC1C(CCl)OC(n2cnc3c2nc(Cl)nc3Nc2ccc(Cl)cc2F)C1O	5.71	2018.0
Nc1c2nc(-c3ccco3)sc2nc(NCc2cscc2)n1	9.476666666666668	2018.0
CNc1ncc(C(=O)OCc2ccc(Cl)cc2)c2nc(-c3ccco3)nn12	7.14	2018.0
COc1c2nc(N)nc(C(=O)NCc3nc(Cc4cccnc4)ccc3)c2ccc1	8.3	2016.0
CN1CCN(CC(=O)Nc2nc(-c3nccs3)nc(-n3cccn3)c2)CC1	7.77	2008.0
N#Cc1c(-c2nc3c(cc(CN4CCC(F)CC4)s3)c(N)n2)cccc1	5.99	2011.0
Nc1nc(-c2ccc(NC(=O)CCNC(=O)CCCCC3CCSS3)cc2)cn2c(=O)n(-c3ccccc3)nc12	7.44	2019.0
CCCn1c(=O)c2c([nH]c(-c3cn(Cc4noc(-c5ccc(Cl)cc5)c4)nc3)n2)n(CC)c1=O	6.11	2008.0
CCCn1c(=O)c2c([nH]c(-c3ccc(OCC(=O)Nc4ccc(I)cc4)cc3)n2)n(CCC)c1=O	5.26	2000.0
N#Cc1cccc(C(=O)Nc2nc3c(ncc(C(=O)N4CCCCC4)c3)n2Cc2ccc(F)cc2)c1	5.59	2010.0
CCN(C(C)=O)c1ccc(OC)c2c1sc(NC(=O)c1cn(Cc3cccc(F)c3)nc1)n2	8.52	2010.0
CC(C)C(Nc1nc(Cl)nc2c1ncn2C1C(O)C(O)C2(CO)CC12)C1CC1	5.74	2016.0
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12	6.71	2010.0
CC(C)Cn1c(=O)c2c([nH]c(-c3cn(Cc4cccc(C(F)(F)F)c4)nc3)n2)n(CC(C)C)c1=O	5.37	2006.0
CCOC(=O)c1cnc(NC2CCC2)n2nc(-c3ccco3)nc12	7.54	2014.0
CCOC(=O)CCCOc1ccc(CCNc2nc(N)c3nc(-n4nccn4)n(C)c3n2)cc1	5.04	2013.0
CC(C)=CCn1cc2c(n1)nc(N)n1nc(-c3ccco3)nc21	9.1	2000.0
O=C(NC1CCC1)C1SC(n2cnc3c2ncnc3NCc2cc(I)ccc2)C(O)C1O	6.91	2009.0
Cn1c(=O)c2c(nc3N(CCc4c[nH]c5ccccc45)CCCn32)n(C)c1=O	5.34	2007.0
CCOC(=O)c1cnc(N)n2nc(-c3ccco3)nc12	8.48	2014.0
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12	9.483333333333334	1999.0
Cn1ncc2c1c1nc(-c3ccco3)nn1c(NC1CCCCC1)n2	6.92	2012.0
Nc1nc(-c2c(O)cccc2)nc(N2Cc3c(cc(F)cc3)C2)n1	6.95	2011.0
OC1C(CCl)OC(n2cnc3c2ncnc3NC2CC3CCC2C3)C1O	5.81	2009.0
Nc1nc(Br)cn2cc(-c3ccco3)nc12	6.58	2017.0
Nc1nc2c(ncn2CCN2CCN(c3ncc(F)cn3)CC2)c2nc(-c3ccco3)nn12	8.85	2007.0
CC1CCCC(C)N1Cc1cc2c(nc(-c3ccco3)nc2N)s1	8.28	2011.0
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NN=Cc2cc(OCc3ccccc3)ccc2)n1	6.76	2019.0
COc1ccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)cc1	6.94	2019.0
COc1cccc(COC(=O)c2nn(-c3ccccc3)nc2N)c1	7.72	2018.0
CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NC(C1CC1)C1CC1)C(O)C2O	5.37	2016.0
CCn1nnc(C2OC(n3cnc4c3ncnc4NCc3cccc(F)c3)C(O)C2O)n1	7.13	2017.0
COc1ncc(-c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)cc1	8.72	2008.0
N#Cc1cccc(-c2c(-n3ccnc3)sc(Nc3cnccc3)n2)c1	5.57	2005.0
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12	8.7490625	2004.0
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4cccnc4)nc32)c1	7.18	2009.0
